Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000108375	homo sapiens	E-GEOD-58379	'expression of wild type RBM47' vs 'empty vector'	-1.5	0.00462638181467041	
ENSG00000108375	homo sapiens	E-GEOD-21422	'ductal carcinoma in situ' vs 'normal'	1.5	0.0218909528006927	
ENSG00000108375	homo sapiens	E-MTAB-8444	'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'HIV-1' at '18 hour'	1.5	0.0227558118923936	
ENSG00000108375	homo sapiens	E-GEOD-19249	'colon cancer' vs 'normal' in 'colon; Formalin-fixed paraffin-embedded tissue'	1.5	0.0317908773153938	
ENSG00000108375	homo sapiens	E-GEOD-52567	'retrovirus mediated expression of RON and MSP' vs 'none'	1.4	5.85678605101473e-8	
ENSG00000108375	homo sapiens	E-GEOD-29137	'Numb5 overexpression' vs 'control' in 'MCF7'	-1.4	0.0000105587943058071	
ENSG00000108375	homo sapiens	E-GEOD-43767	'lung adenocarcinoma' vs 'normal' in 'adult'	1.4	0.0000274982774752125	
ENSG00000108375	homo sapiens	E-GEOD-50760	'colorectal cancer metastatic in the liver' vs 'normal'	1.4	0.0000644358285788198	
ENSG00000108375	homo sapiens	E-MTAB-3649	'Listeria monocytogenes EGD-e' vs 'none'	-1.4	0.000278271357521365	
ENSG00000108375	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A-H1047R'	-1.4	0.000460425579474673	
ENSG00000108375	homo sapiens	E-MTAB-6008	'scrambled control siRNA' vs 'none' in 'B42 subclone 11'	1.4	0.00237880328266027	
ENSG00000108375	homo sapiens	E-GEOD-12854	'PKA RI-alpha over expression' vs 'wild type'	1.4	0.00522093686265416	
ENSG00000108375	homo sapiens	E-MTAB-6008	'TRPS1 siRNA 1' vs 'none' in 'B42 subclone 11'	1.4	0.00985794260935727	
ENSG00000108375	homo sapiens	E-MTAB-10819	'circDOCK1 overexpression' vs 'empty vector' in 'MDAMB157; not applicable'	-1.4	0.0484207406856001	
ENSG00000108375	homo sapiens	E-MTAB-3801	'stable PDE5 overexpression' vs 'vector control'	-1.3	1.01360482805101e-10	
ENSG00000108375	homo sapiens	E-MTAB-8198	'EPZ004777; 6.4 micromolar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO14'	1.3	0.0000072575055668501	
ENSG00000108375	homo sapiens	E-GEOD-44097	'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'SW480'	-1.3	0.000102029454534651	
ENSG00000108375	homo sapiens	E-GEOD-33455	'DU-145; converted to docetaxel resistant cells' vs 'DU-145; none'	-1.3	0.000173202503680234	
ENSG00000108375	homo sapiens	E-GEOD-11151	'clear cell renal carcinoma' vs 'normal' in 'adult'	-1.3	0.000212271884171826	
ENSG00000108375	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	-1.3	0.000384777599047266	
ENSG00000108375	homo sapiens	E-MTAB-57	'tumor' vs 'normal'	1.3	0.000932845649306599	
ENSG00000108375	homo sapiens	E-GEOD-55092	'neoplasm; malignant' vs 'normal tissue adjacent to neoplasm; non-malignant' in 'hepatocyte'	1.3	0.0178643708938418	
ENSG00000108375	homo sapiens	E-GEOD-18842	'non-small cell lung cancer' vs 'normal'	1.2	3.06537953991382e-12	
ENSG00000108375	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 2'	-1.2	2.55894657162018e-11	
ENSG00000108375	homo sapiens	E-GEOD-39733	'FAM60A knockdown' vs 'scrambled siRNA'	-1.2	3.45739672191466e-8	
ENSG00000108375	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl'	1.2	0.0000015402569161291	
ENSG00000108375	homo sapiens	E-GEOD-29137	'Numb6 overexpression' vs 'control' in 'MCF7'	-1.2	0.0000476693268936411	
