Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000181449	homo sapiens	E-GEOD-42407	'highly invasive' vs 'poorly invasive'	-8.9	1.67135411727957e-9	
ENSG00000181449	homo sapiens	E-GEOD-48812	'DMSO; prostate carcinoma' at '6 hour' vs 'DMSO; normal' at '6 hour'	-8	1.48877897675469e-18	
ENSG00000181449	homo sapiens	E-MTAB-7591	'SOX2 overexpression' vs 'wild type' in 'U-2982'	7.7	2.53117559481773e-108	
ENSG00000181449	homo sapiens	E-GEOD-48812	'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour'	-6.9	3.29660205768891e-14	
ENSG00000181449	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '24 hour' vs 'sulforaphane; normal' at '24 hour'	-6.6	5.09841495575799e-11	
ENSG00000181449	homo sapiens	E-GEOD-51415	'tongue squamous cell carcinoma' vs 'normal' in 'vehicle'	-6	3.09203076077105e-20	
ENSG00000181449	homo sapiens	E-GEOD-49644	'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'HCC827'	-5.8	0.00000909698335522019	
ENSG00000181449	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour'	-5.7	6.72791944395344e-9	
ENSG00000181449	homo sapiens	E-MTAB-7591	'SFRP2 overexpression' vs 'wild type' in 'U-2987'	-5.6	0	
ENSG00000181449	homo sapiens	E-GEOD-27473	'estrogen receptor alpha knockdown' vs 'control'	-5.6	1.29621876348862e-10	
ENSG00000181449	homo sapiens	E-GEOD-52194	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal'	5.4	0.0000786223765977113	
ENSG00000181449	homo sapiens	E-GEOD-10879	'MCF-7 clone 2A' vs 'MCF-7'	5	6.78034639094891e-8	
ENSG00000181449	homo sapiens	E-GEOD-35493	'medulloblastoma, large-cell' vs 'normal'	-4.9	0.00141384202984771	
ENSG00000181449	homo sapiens	E-MTAB-5537	'estrogen receptor alpha shRNA' vs 'scrambled shRNA'	-4.8	0.00000158655684530648	
ENSG00000181449	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 7 genes' vs 'glioma stem cell line'	-4.4	0.0000152455169760574	
ENSG00000181449	homo sapiens	E-GEOD-18842	'non-small cell lung cancer' vs 'normal'	4.3	9.63682838964208e-15	
ENSG00000181449	homo sapiens	E-GEOD-29137	'Numb5 overexpression' vs 'control' in 'MCF7'	-4.3	6.17069437346647e-8	
ENSG00000181449	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 4 genes' vs 'glioma stem cell line'	-4.3	0.0000217287505622566	
ENSG00000181449	homo sapiens	E-GEOD-49644	'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'A549'	-4.2	1.69496184818796e-7	
ENSG00000181449	homo sapiens	E-GEOD-56517	'shHOXA9; GBML18; ' vs 'control; GBML18; '	4.2	0.000220056534394348	
ENSG00000181449	homo sapiens	E-GEOD-81089	'tumor tissue' vs 'non-malignant tissue'	4.1	3.73578812754175e-14	
ENSG00000181449	homo sapiens	E-GEOD-21668	'early mesodermal progenitors' vs 'undifferentiated cells'	-3.8	0.00000201938869472129	
ENSG00000181449	homo sapiens	E-GEOD-36035	'lymphangiogenic and very metastatic' vs 'parental pool'	-3.5	0.00000147664516289752	
ENSG00000181449	homo sapiens	E-GEOD-6400	'5 microgram per milliliter dose of actinomycin D' vs '5 percent dose of mannitol'	-3.3	0.00000320316456646359	
ENSG00000181449	homo sapiens	E-GEOD-30531	'MLN4924; 650 millimolar' at '24 hour' vs 'DMSO; ' at '24 hour'	-3.2	3.25046015940542e-12	
ENSG00000181449	homo sapiens	E-GEOD-37136	'transduced with HOXA1' vs 'control'	-3.2	4.16591132925242e-7	
ENSG00000181449	homo sapiens	E-GEOD-26966	'pituitary cancer' vs 'normal'	-3.2	0.0000317692710715079	
ENSG00000181449	homo sapiens	E-MTAB-5678	'squamous cell carcinoma' vs 'normal'	3.2	0.000377115097955309	
ENSG00000181449	homo sapiens	E-GEOD-52194	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'	3.2	0.00277482203726022	
ENSG00000181449	homo sapiens	E-GEOD-59234	'SOX2 siRNA' vs 'negative control' in '2102Ep'	-3.1	1.30431580135226e-7	
ENSG00000181449	homo sapiens	E-MTAB-7613	'human cytomegalovirus (Towne strain)' vs 'none'	-3	6.92487399573482e-58	
ENSG00000181449	homo sapiens	E-MTAB-6957	'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm'	3	5.34322849300794e-11	
ENSG00000181449	homo sapiens	E-GEOD-23930	'mkk1CR' vs 'lacZ'	3	0.000138379996192626	
ENSG00000181449	homo sapiens	E-MTAB-4363	'expression of estrogen receptor beta fused to C terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag'	-2.9	1.69600739130697e-89	
ENSG00000181449	homo sapiens	E-MTAB-4054	'esophageal adenocarcinoma' vs 'normal'	-2.9	1.69066659947597e-9	
ENSG00000181449	homo sapiens	E-GEOD-26656	'A375; Wnt-1 overexpressing; ' vs 'A375; wild type; '	2.9	0.0000437018796173853	
ENSG00000181449	homo sapiens	E-GEOD-19639	'long term estrogen deprived' vs 'control' in 'ZR75-1'	2.8	0.00000138096741611294	
ENSG00000181449	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'BRCA1'	-2.8	0.0000212465271297136	
ENSG00000181449	homo sapiens	E-GEOD-9350	'hypoxia' vs 'normal atmospheric oxygen pressure' in 'low metastatic cell line'	-2.8	0.00126932893319936	
ENSG00000181449	homo sapiens	E-GEOD-30592	'dexamethasone; 100 nanomolar' vs 'ethanol; 0.1 percent'	-2.7	0.0000280952870543809	
ENSG00000181449	homo sapiens	E-GEOD-23930	'mkk2CR' vs 'lacZ'	2.7	0.000109250606656163	
ENSG00000181449	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	-2.7	0.000249254433963278	
ENSG00000181449	homo sapiens	E-GEOD-22973	'phorbol 13-acetate 12-myristate; 1 micromolar' vs 'none' in 'BxPC-3'	-2.7	0.000250653639286073	
ENSG00000181449	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'GL2'	-2.7	0.000298243942415815	
ENSG00000181449	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'CDT1'	-2.6	3.64290256989437e-8	
ENSG00000181449	homo sapiens	E-GEOD-26656	'A375; Wnt-1 overexpressing; animals were fed with cyclosporine A (50mg/kg/day)' vs 'A375; wild type; animals were fed with cyclosporine A (50mg/kg/day)'	2.6	0.000458533478455003	
ENSG00000181449	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'p53'	-2.5	1.61260881985973e-7	
ENSG00000181449	homo sapiens	E-GEOD-22334	'cells p16-transfected' vs 'control'	-2.5	0.0000532767634239122	
ENSG00000181449	homo sapiens	E-GEOD-50760	'colorectal cancer metastatic in the liver' vs 'normal'	-2.5	0.000189091020210637	
ENSG00000181449	homo sapiens	E-MTAB-8135	'neoplasm' vs 'normal tissue adjacent to neoplasm'	-2.5	0.000456788513527309	
ENSG00000181449	homo sapiens	E-MTAB-4054	'Barrett’s esophagus; low-grade dysplasia' vs 'normal'	-2.4	1.27495995490504e-13	
ENSG00000181449	homo sapiens	E-GEOD-7835	'deferoxamine; 100 nanomolar echinomycin' vs 'deferoxamine; none'	-2.4	2.35791148493053e-7	
ENSG00000181449	homo sapiens	E-GEOD-51212	'1 micromolar; erlotinib' at '6 hour' vs '; DMSO' at '6 hour'	2.4	2.64490755054519e-7	
ENSG00000181449	homo sapiens	E-GEOD-41586	'5-aza-deoxy-cytidine; 5 micromolar' vs 'none'	2.4	6.42536328342281e-7	
ENSG00000181449	homo sapiens	E-GEOD-23930	'mkk1CR' vs 'lethal factor (anthrax toxin)'	2.4	0.000477021744346509	
ENSG00000181449	homo sapiens	E-MTAB-7745	'dexamethasone; 1 micromolar' vs 'vehicle'	-2.3	1.59831922366852e-8	
ENSG00000181449	homo sapiens	E-GEOD-56517	'shHOXA9; U251; ' vs 'control; U251; '	-2.3	0.000251402767439293	
ENSG00000181449	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA'	2.3	0.0121518990073447	
ENSG00000181449	homo sapiens	E-MTAB-567	'tumor tissue' vs 'adjacent non-tumor tissue'	-2.2	4.56539170827419e-10	
ENSG00000181449	homo sapiens	E-GEOD-48433	'A549; adenocarcinoma of lung; P10' vs 'A549; adenocarcinoma of lung; P0'	-2.2	2.36234382867882e-8	
ENSG00000181449	homo sapiens	E-GEOD-51651	'GAPLINC knock down' vs 'control'	2.2	0.000258664089650082	
ENSG00000181449	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	-2.2	0.0186439316884413	
ENSG00000181449	homo sapiens	E-GEOD-35493	'medulloblastoma' vs 'normal'	-2.2	0.0485108950451332	
ENSG00000181449	homo sapiens	E-GEOD-59612	'contrast-enhancing core; glioma' vs 'normal'	2.1	2.34593646217803e-37	
