Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000164736	homo sapiens	E-GEOD-7515	'mammosphere cell' vs 'breast tumor cell'	-1.1	0.000423902754348691	
ENSG00000164736	homo sapiens	E-GEOD-42619	'GW0742; 10 nanomolar' vs 'control; GW0742'	-1.1	0.000896138490620512	
ENSG00000164736	homo sapiens	E-GEOD-33455	'DU-145; converted to docetaxel resistant cells' vs 'DU-145; none'	-1.1	0.000911040326392732	
ENSG00000164736	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '60 hour'	-1.1	0.00119046540798152	
ENSG00000164736	homo sapiens	E-MTAB-8446	'KLF5 knockdown by siRNA' vs 'scrambled siRNA'	-1.1	0.0126685672446183	
ENSG00000164736	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 1'	1	0.00000544487360404027	
ENSG00000164736	homo sapiens	E-GEOD-40844	'infected with A/CA/04/2009 virus' at '12 hour' vs 'mock' at '12 hour'	1	0.00101660241058008	
ENSG00000164736	homo sapiens	E-GEOD-19249	'lung cancer' vs 'normal' in 'lung; Formalin-fixed paraffin-embedded tissue'	-1	0.00338784073034617	
ENSG00000164736	homo sapiens	E-MTAB-7745	'dexamethasone; 1 micromolar' vs 'vehicle'	-1	0.00535827998898407	
ENSG00000164736	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	1	0.0206488148182966	
