Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P10' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',5.6,0.0000165583636877779,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P01' vs 'HOP-92; large cell undifferentiated lung; P0',5,2.04863998276114e-10,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-MTAB-5537,'estrogen receptor alpha shRNA' vs 'scrambled shRNA',-4.9,5.71421188771882e-19,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P10' vs 'HOP-92; large cell undifferentiated lung; P0',4.9,3.45965862995702e-10,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P04' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',4.2,5.91695049102834e-9,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P04' vs 'HOP-92; large cell undifferentiated lung; P0',4.1,5.8365500973501e-10,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-29137,'Numb5 overexpression' vs 'control' in 'MDAMB231',4,2.98141237937206e-9,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-7835,'deferoxamine; 100 nanomolar echinomycin' vs 'deferoxamine; none',-3.9,3.15305667191679e-9,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-52989,'1 hour' vs '0 hour',3.9,5.32434964526798e-8,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-59612,'contrast-enhancing core; glioma' vs 'normal',3.8,2.72882041749664e-23,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-MTAB-3619,'UV' vs 'none' in 'brct expression',-3.8,0.00000117074567296805,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-MTAB-3619,'UV' vs 'none' in '(no brct expression) GFP control',-3.7,2.81739479494979e-7,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P01' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',3.7,0.00000253338747548495,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-MTAB-4771,'astrocyte overexpressing 7 genes' vs 'glioblastoma cell line',3.7,0.0000523626799357002,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-MTAB-4771,'astrocyte overexpressing 4 genes' vs 'glioblastoma cell line',3.6,0.0000385191274085099,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-CURD-45,'neoplasm' vs 'normal tissue adjacent to neoplasm',3.3,7.39566815705063e-15,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-32424,'tumor' vs 'normal',3.3,1.14116609467735e-13,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-52989,'16 hour' vs '0 hour',3.3,2.85772016294817e-8,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-52989,'12 hour' vs '0 hour',3.3,3.75195695013944e-8,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-52989,'8 hour' vs '0 hour',3.1,4.79573761901857e-8,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-52989,'4 hour' vs '0 hour',3.1,1.44262058661787e-7,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-18105,'non metastasis; tumor' vs 'non metastasis; normal adjacent tissue',3,2.79801841039397e-17,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-52989,'24 hour' vs '0 hour',3,6.68086474055498e-7,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-63252,'wild type; BREFELDIN A' vs 'wild type; control',-3,0.000148837733118969,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-22385,'expression of dominant negative transgene of IRE1alpha' vs 'control',3,0.000842120142020945,
ENSG00000124766,SOX4,SOX4,homo sapiens,E-GEOD-21354,'astrocytic glioma' vs 'normal',3,0.011562581100487,
