Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-68086,'breast carcinoma' vs 'normal',-3.3,3.06E-23,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-68086,'pancreatic adenocarcinoma' vs 'normal',-3.1,1.61E-15,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-11941,'100 microgram per milliliter trovafloxacin' vs 'none',2.8,4.12672E-06,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-68086,'non-small cell lung carcinoma' vs 'normal',-2.7,1.03E-17,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-63252,'wild type; BREFELDIN A' vs 'wild type; control',2.7,0.000270893,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-68086,'colorectal carcinoma' vs 'normal',-2.5,1.71E-11,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-MEXP-2280,'Pick disease' vs 'normal',2.1,1.47541E-05,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-68086,'hepatobiliary carcinoma' vs 'normal',-1.9,1.99764E-05,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-37003,'anti-m6A' vs 'none',-1.9,0.033143327,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-MTAB-5678,'squamous cell carcinoma' vs 'normal',-1.8,5.91E-25,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-63252,'wild type; tunicamycin' vs 'wild type; control',1.8,0.008589992,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-68086,'glioblastoma' vs 'normal',-1.7,2.58364E-06,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-63252,'p53KO; tunicamycin' vs 'p53KO; control',1.7,0.007325561,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-26966,'pituitary cancer' vs 'normal',-1.6,0.000669891,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P10' vs 'HOP-92; large cell undifferentiated lung; P0',1.5,1.31E-07,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-MEXP-3628,'osteosarcoma' vs 'normal',1.5,3.54328E-06,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-MTAB-9712,'RRx-1; 20 micromolar' vs 'none',-1.4,3.04E-35,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-GEOD-63252,'DICERER5/EX5; tunicamycin' vs 'DICERER5/EX5; control',1.4,0.002898699,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-MEXP-567,'astrocytoma' vs 'normal',1.4,0.025864558,
ENSG00000126070,AGO3,AGO3,homo sapiens,E-MTAB-5982,'Digoxin; 400 nanomolar' vs 'DMSO',1.3,1.57E-50,
