Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180340	homo sapiens	E-GEOD-41827	'casiopeina II-gly' vs 'control'	-4	0.00000429504797875752	
ENSG00000180340	homo sapiens	E-MTAB-7591	'SOX2 overexpression' vs 'wild type' in 'U-2982'	-3.5	6.8778360648846e-113	
ENSG00000180340	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA'	3.5	3.50622980404392e-11	
ENSG00000180340	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA'	3.4	6.07212358998452e-12	
ENSG00000180340	homo sapiens	E-MTAB-7591	'SFRP2 overexpression' vs 'wild type' in 'U-2987'	3.2	2.85349780193273e-57	
ENSG00000180340	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 7 day' vs 'dimethyl sulfoxide; 1 day'	3.2	1.58469292612205e-11	
ENSG00000180340	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	-3.2	0.00000872346936976113	
ENSG00000180340	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	-3.2	0.0000133988010876878	
ENSG00000180340	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	-3.1	0.0000613896203440398	
ENSG00000180340	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 7 genes' vs 'glioblastoma cell line'	-3	0.000197339079048562	
ENSG00000180340	homo sapiens	E-GEOD-38007	'expression of BRAF(V600E) and MITF' vs 'expression of BRAF(V600E)'	-3	0.00297142047771798	
ENSG00000180340	homo sapiens	E-GEOD-49608	'7 hour' vs '0 hour' in 'MDA-MB-231'	-2.9	3.66603319929105e-13	
ENSG00000180340	homo sapiens	E-GEOD-38678	'CLF1' vs 'CLS1; co-culture with CAF to generate sphere'	2.9	7.19361982811313e-8	
ENSG00000180340	homo sapiens	E-GEOD-21750	'malignant mesothelioma; wild type' vs 'normal; wild type'	2.8	2.07056046803318e-8	
ENSG00000180340	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	-2.8	0.0033764263954484	
ENSG00000180340	homo sapiens	E-GEOD-48433	'UACC-62; melanoma; P04' vs 'UACC-62; melanoma; P0'	2.7	0.00000200596141073103	
ENSG00000180340	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 4 genes' vs 'glioblastoma cell line'	-2.7	0.00337234857901035	
ENSG00000180340	homo sapiens	E-GEOD-66354	'atypical teratoid/rhabdoid tumor' vs 'normal'	2.6	2.20260879667961e-9	
ENSG00000180340	homo sapiens	E-CURD-45	'neoplasm' vs 'normal tissue adjacent to neoplasm'	2.6	0.00000151000949379245	
ENSG00000180340	homo sapiens	E-GEOD-35493	'atypical teratoid / rhabdoid tumor' vs 'normal'	2.6	0.00000219123497106084	
ENSG00000180340	homo sapiens	E-GEOD-48433	'UACC-62; melanoma; P10' vs 'UACC-62; melanoma; P0'	2.6	0.00000623200917963812	
ENSG00000180340	homo sapiens	E-GEOD-63252	'p53KO; BREFELDIN A' vs 'p53KO; control'	-2.6	0.0208476244845232	
