Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000169884	homo sapiens	E-MTAB-11313	'paclitaxel; 15 milligram per kilogram' vs 'vehicle' in 'wild type genotype'	1.9	0.00188717332832478	
ENSG00000169884	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide; 1 day' vs 'none; none; 0 day'	-1.8	0.0000168126541481629	
ENSG00000169884	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 35 day' vs 'dimethyl sulfoxide; 1 day'	-1.8	0.000135007790279953	
ENSG00000169884	homo sapiens	E-MTAB-8677	'SPI1 +/-' vs 'SPI1 +/+'	1.8	0.0301998304507005	
ENSG00000169884	homo sapiens	E-MTAB-11313	'ERO1 knockout' vs 'wild type genotype' in 'paclitaxel; 15 milligram per kilogram'	-1.7	0.00025355448431515	
ENSG00000169884	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA'	-1.7	0.000279039130303153	
ENSG00000169884	homo sapiens	E-MTAB-7025	'JQ1 (1 micromolar)' vs 'none'	-1.7	0.00038213787051939	
ENSG00000169884	homo sapiens	E-GEOD-63252	'DICERER5/EX5; tunicamycin' vs 'DICERER5/EX5; control'	-1.7	0.00127915009434845	
ENSG00000169884	homo sapiens	E-MTAB-11313	'ISRIB; 2.5 milligram per kilogram and paclitaxel; 15 milligram per kilogram' vs 'vehicle' in 'wild type genotype'	1.7	0.0089333087924963	
ENSG00000169884	homo sapiens	E-MTAB-2758	'osmium-based compound' vs 'control' at '48 hour'	1.6	1.10770389952691e-21	
ENSG00000169884	homo sapiens	E-MTAB-6957	'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm'	1.6	5.80359859030361e-10	
ENSG00000169884	homo sapiens	E-MTAB-5102	'154; 0.4 micromolar' vs 'DMSO'	-1.6	0.00000259232460652262	
ENSG00000169884	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A'	1.6	0.00312524749860231	
ENSG00000169884	homo sapiens	E-MTAB-10819	'circDOCK1 overexpression' vs 'empty vector' in 'MDAMB231; not applicable'	1.6	0.0103721913577044	
ENSG00000169884	homo sapiens	E-GEOD-56788	'GLI1 knock-down' vs 'mock'	-1.5	4.65828205452573e-11	
ENSG00000169884	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA'	-1.5	0.000673401636710047	
ENSG00000169884	homo sapiens	E-GEOD-49608	'7 hour' vs '0 hour' in 'MDA-MB-231'	1.5	0.00330409608571529	
ENSG00000169884	homo sapiens	E-MTAB-7453	'PLX4720; 1 micromolar' vs 'none'	-1.5	0.00432371173384087	
