Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-48433,'KM12; adenocarcinoma of colon; P01' vs 'KM12; adenocarcinoma of colon; P0',-1.3,0.00101378723311295,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-3678,'tumor' vs 'adjacent normal tissue',-1.3,0.00882219935237302,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-MTAB-3672,'OTX015; 500 nanomolar' vs 'dimethyl sulfoxide',-1.2,1.02625863172001e-7,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-22139,'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled',-1.2,1.87179654269169e-7,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-30296,'stable expression of BRCA1' vs 'empty vector',-1.2,0.00000146169438248742,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '24 hour' vs 'DMSO; prostate carcinoma' at '24 hour',-1.2,0.00000745834474263445,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-22139,'DAOY M14; MYC overexpression' vs 'DAOY; vector control',1.2,0.0000626052888086318,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-63452,'6 hour' vs '0 hour' in 'MCF-10A',-1.2,0.000232723965903937,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-MTAB-9712,'RRx-1; 20 micromolar' vs 'none',-1.2,0.000415789434641857,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-21422,'ductal carcinoma in situ' vs 'normal',-1.2,0.00169547143750163,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-10591,'Tmprss6 wild type' vs 'empty vector',-1.2,0.0117680419422982,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-MTAB-8579,'ERBB2 siRNA' vs 'scrambled siRNA',-1.2,0.0140955013564588,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA',-1.2,0.0350483522222082,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-12606,'metastatic tissue' vs 'normal tissue adjacent to neoplasm' in 'clear cell renal cell carcinoma',-1.2,0.0371679345218562,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-59612,'contrast-enhancing core; glioma' vs 'normal',-1.1,0.00000188803375363591,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-GEOD-48403,'after androgen ablation therapy' vs 'before androgen ablation therapy',1.1,0.0000119612630519518,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-MTAB-2758,'osmium-based compound' vs 'control' at '48 hour',1.1,0.0000524217719738977,
ENSG00000171056,SOX7,SOX7,homo sapiens,E-MTAB-7847,'Sorafenib; 5 micromolar' vs 'vehicle' in 'HuH-7',1.1,0.0000737484451885468,
