Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-6235,'DDX3 siRNA 6' vs 'scrambled siRNA',-1.5,7.41897194623136e-9,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-6235,'DDX54 siRNA 12' vs 'scrambled siRNA',-1.5,3.49674666437358e-7,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-19249,'lung cancer' vs 'normal' in 'lung; Fresh-frozen tissue',1.5,0.000160570997904423,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-36509,'LBH589 (panobinostat)' vs 'DMSO' in 'H295R',-1.5,0.00036936991432625,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-5690,'interferon gamma' vs 'none' in 'DMSO-mediated cell differentiation during experiment',-1.5,0.00122836604034094,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-49608,'4 hour' vs '0 hour' in 'MDA-MB-231',-1.4,7.39758208284862e-160,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-6235,'DDX3 siRNA 8' vs 'scrambled siRNA',-1.4,2.23757514941347e-8,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-3645,'Cisplatin' vs 'None' in 'A2780; Hypoxia',-1.4,0.000423399513704547,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-7039,'neoplasm' vs 'normal tissue adjacent to tumour',1.4,0.00495099750043726,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-6008,'TRPS1 siRNA 2' vs 'none' in 'B42 subclone 16',-1.4,0.00587926537440335,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-6008,'TRPS1 siRNA 1' vs 'none' in 'B42 subclone 11',-1.4,0.0446275318360986,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-33552,'Lot II; Zoledronate; 30 micromolar' at '48 hour' vs 'Lot II; control; ' at '48 hour',-1.4,0.0447130651309011,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-26790,'panobinostat' vs 'none' in 'MOLT-4',-1.3,0.0000172381026419417,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-5690,'DMSO-mediated cell differentiation during experiment' vs 'not cultured with DMSO' in 'none',-1.3,0.000277892879276762,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-GEOD-46590,'YW3-56; 10 micromolar' vs 'DMSO',-1.3,0.000593086860632108,
ENSG00000278463,H2AC4,H2AC4 H2AC8,homo sapiens,E-MTAB-8135,'neoplasm' vs 'normal tissue adjacent to neoplasm',1.3,0.00240442989711555,
