Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-63452,'24 hour' vs '0 hour' in 'MCF-10A-H1047R',7.6,4.82019391176681e-62,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-63452,'12 hour' vs '0 hour' in 'MCF-10A-H1047R',7.4,1.6230149857653e-61,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-52194,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',7.1,8.07013688870692e-8,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-5678,'squamous cell carcinoma' vs 'normal',-6.9,9.87720217057341e-15,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-52194,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',6.7,6.92009315315682e-8,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-52194,'triple-negative breast cancer; breast carcinoma' vs 'normal',6.7,2.22735888899627e-7,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 7 day' vs 'dimethyl sulfoxide; 1 day',-5.8,0.00062010645394242,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-7518,'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA',4.7,9.6394350227578e-10,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-7518,'cisplatin; 100 micromolar' vs 'none' in 'scrambled siRNA',4.6,4.09389583041768e-10,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-8677,'SPI1 -/-' vs 'SPI1 +/+',-3.6,0.0371601366034,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-63452,'12 hour' vs '0 hour' in 'MCF-10A',3.4,4.29555273905458e-53,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-63452,'6 hour' vs '0 hour' in 'MCF-10A',-3.2,3.30403736275281e-9,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-63452,'24 hour' vs '0 hour' in 'MCF-10A',2.6,4.3910485030382e-10,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-LM2',-2.5,2.94618171691923e-86,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-65485,'neoplasm' vs 'normal tissue adjacent to neoplasm',2.5,0.0480040836683658,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-MB-231',-2.2,5.37133918871471e-53,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-41678,'MDAMB231; cocultured with fibroblast CCD1112Sk' vs 'MDAMB231; normal',2.2,0.00000248041393376702,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-8887,"'neoplasm; grade 2, focal grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma'",2.2,0.00848866712428429,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-3649,'Listeria monocytogenes EGD-e' vs 'none',-2.1,1.2599565754589e-8,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-3645,'Cisplatin' vs 'None' in 'A2780; Hypoxia',-2.1,0.0000614876495241463,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-7474,'soluble LRIG1 expression' vs 'control',-2.1,0.00020432412739873,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-MTAB-8887,'neoplasm; grade 2 and grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma',2.1,0.0032100433960381,
ENSG00000276368,H2AC14,H2AC14,homo sapiens,E-GEOD-60052,'small cell lung carcinoma' vs 'normal',2.1,0.0102288416106287,
