Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000185130	homo sapiens	E-GEOD-52194	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal'	6.9	2.81477405766154e-16	
ENSG00000185130	homo sapiens	E-GEOD-52194	'triple-negative breast cancer; breast carcinoma' vs 'normal'	6.4	5.25748179473938e-14	
ENSG00000185130	homo sapiens	E-GEOD-52194	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'	5.7	9.4602115534382e-11	
ENSG00000185130	homo sapiens	E-MTAB-5678	'squamous cell carcinoma' vs 'normal'	-5.1	4.12520886154523e-20	
ENSG00000185130	homo sapiens	E-MTAB-5243	'ZEB1 knockout' vs 'wild type'	4.5	0.000103642662654663	
ENSG00000185130	homo sapiens	E-MTAB-5244	'Snai1 knockout' vs 'wild type'	3.8	0.00919436021163315	
ENSG00000185130	homo sapiens	E-MTAB-7061	'DNMT1 homozygous knockout' vs 'wild type'	-3.6	0.016058607909795	
ENSG00000185130	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A-H1047R'	3.5	2.79842026904057e-56	
ENSG00000185130	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA'	3.2	2.27522080213432e-7	
ENSG00000185130	homo sapiens	E-MTAB-7061	'MTF2 homozygous knockout' vs 'wild type'	-3.2	0.0225208049132993	
ENSG00000185130	homo sapiens	E-GEOD-63452	'12 hour' vs '0 hour' in 'MCF-10A-H1047R'	2.9	9.39562040860302e-23	
ENSG00000185130	homo sapiens	E-GEOD-65485	'neoplasm' vs 'normal tissue adjacent to neoplasm'	2.8	0.00417425489501435	
ENSG00000185130	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'scrambled siRNA'	2.6	0.000171429039244039	
ENSG00000185130	homo sapiens	E-GEOD-48812	'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour'	2.6	0.0156863340726507	
ENSG00000185130	homo sapiens	E-MTAB-3645	'Cisplatin' vs 'None' in 'A2780cis; Hypoxia'	-2.5	5.34791810686271e-7	
ENSG00000185130	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '54 hour'	2.4	0.00000705046079196001	
ENSG00000185130	homo sapiens	E-MTAB-5690	'DMSO-mediated cell differentiation during experiment' vs 'not cultured with DMSO' in 'interferon gamma'	-2.4	0.0000388621956923199	
ENSG00000185130	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '48 hour'	2.3	0.0000048679736525249	
ENSG00000185130	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '60 hour'	2.2	0.0000166366361709168	
ENSG00000185130	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '72 hour'	2.2	0.0000350034734396788	
ENSG00000185130	homo sapiens	E-GEOD-49608	'7 hour' vs '0 hour' in 'MDA-LM2'	-2.1	1.91352442703653e-86	
ENSG00000185130	homo sapiens	E-GEOD-49608	'7 hour' vs '0 hour' in 'MDA-MB-231'	-2.1	2.89839752692289e-48	
