Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000116128	homo sapiens	E-MTAB-7591	'SOX2 overexpression' vs 'wild type' in 'U-2982'	1	3.07464237832134e-71	
ENSG00000116128	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-LM2'	-1	2.7038754853567e-20	
ENSG00000116128	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A-H1047R'	-1	0.00000872162172074317	
ENSG00000116128	homo sapiens	E-GEOD-51415	'tongue squamous cell carcinoma' vs 'normal' in 'vehicle'	-1	0.0000341123934318593	
ENSG00000116128	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA'	-1	0.0000417492921900255	
ENSG00000116128	homo sapiens	E-GEOD-36035	'lymphangiogenic and very metastatic' vs 'parental pool'	-1	0.0000621821103905004	
ENSG00000116128	homo sapiens	E-MTAB-5627	'golgicide A' vs 'DMSO' at '20 hour'	-1	0.000092246195645837	
ENSG00000116128	homo sapiens	E-MTAB-5102	'154; 1 micromolar' vs 'DMSO'	1	0.000344035259463818	
ENSG00000116128	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour'	1	0.000352411971907763	
ENSG00000116128	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar' at '3 day' vs 'none' at '0 day' in 'none'	-1	0.000379098289479431	
ENSG00000116128	homo sapiens	E-MTAB-4054	'Barrett’s esophagus; low-grade dysplasia' vs 'normal'	1	0.000390248148032683	
ENSG00000116128	homo sapiens	E-GEOD-60052	'small cell lung carcinoma' vs 'normal'	1	0.00050975253792236	
ENSG00000116128	homo sapiens	E-MTAB-7354	'hypoxia' vs 'normoxia' at '3 day'	-1	0.000767231257984035	
ENSG00000116128	homo sapiens	E-GEOD-45581	'non-inflammatory breast cancer' vs 'normal'	1	0.0290624601317759	
