Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000168772	homo sapiens	E-MTAB-9484	'TCEAL1 siRNA' vs 'control siRNA' in 'docetaxel; 2 millimolar'	1.1	0.00000548031240462341	
ENSG00000168772	homo sapiens	E-GEOD-52567	'shRNA mediated knockdown of MBD4 and retrovirus mediated expression of RON and MSP' vs 'none'	1.1	0.0000142600956329495	
ENSG00000168772	homo sapiens	E-GEOD-48433	'A549; adenocarcinoma of lung; P01' vs 'A549; adenocarcinoma of lung; P0'	1.1	0.0000172384376863117	
ENSG00000168772	homo sapiens	E-GEOD-57116	'3 h DRB 0 min 4sU' vs 'untreated'	-1.1	0.0224327131736589	
ENSG00000168772	homo sapiens	E-GEOD-50694	'estradiol' at '24 hour' vs 'vehicle' at '24 hour'	-1	6.1756685599784e-7	
ENSG00000168772	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '60 hour'	-1	0.00000107453773502885	
ENSG00000168772	homo sapiens	E-GEOD-58326	'siZNF217' vs 'control'	1	0.00000176117020582396	
ENSG00000168772	homo sapiens	E-GEOD-50694	'estradiol' at '3 hour' vs '0 hour'	-1	0.00000461344282319617	
ENSG00000168772	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '72 hour'	-1	0.0000112928788045068	
ENSG00000168772	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '60 hour'	-1	0.000036814461386347	
ENSG00000168772	homo sapiens	E-GEOD-47399	'ASCC3 knockdown' vs 'control'	1	0.0000589764619658218	
ENSG00000168772	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '48 hour'	-1	0.0000675452491237095	
ENSG00000168772	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '72 hour'	-1	0.00013221367901395	
ENSG00000168772	homo sapiens	E-GEOD-68086	'glioblastoma' vs 'normal'	-1	0.000199634051139923	
ENSG00000168772	homo sapiens	E-GEOD-48433	'AsPC-1; pancreatic adenocarcinoma; P10' vs 'AsPC-1; pancreatic adenocarcinoma; P0'	1	0.000273689556396373	
ENSG00000168772	homo sapiens	E-MTAB-10469	'interferon beta' vs 'mock' in 'HuH-7'	-1	0.000390908100741093	
ENSG00000168772	homo sapiens	E-MTAB-6738	'dexamethasone; 1 micromolar' vs 'ethanol'	1	0.000617913388097808	
ENSG00000168772	homo sapiens	E-MTAB-9484	'TCEAL1 siRNA' vs 'control siRNA' in 'DMSO'	1	0.00526858894930462	
ENSG00000168772	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 4 genes' vs 'glioma stem cell line'	1	0.00639741277235356	
ENSG00000168772	homo sapiens	E-MTAB-7886	'SPRY1 knockdown by siRNA' vs 'none'	-1	0.00661583068150261	
ENSG00000168772	homo sapiens	E-GEOD-76987	'colon adenocarcinoma' vs 'normal'	1	0.00898941470801669	
