Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000133067	homo sapiens	E-GEOD-48433	'HCC-2998; colon carcinoma; P01' vs 'HCC-2998; colon carcinoma; P0'	1.6	0.0000727826460683271	
ENSG00000133067	homo sapiens	E-GEOD-45581	'inflammatory breast cancer' vs 'normal'	-1.6	0.0012362045184232	
ENSG00000133067	homo sapiens	E-GEOD-48433	'SW-620; adenocarcinoma of colon; P04' vs 'SW-620; adenocarcinoma of colon; P0'	-1.6	0.00139614684341715	
ENSG00000133067	homo sapiens	E-MTAB-9209	'5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; 0.4 millimolar' vs 'none'	1.6	0.0049915063751409	
ENSG00000133067	homo sapiens	E-MTAB-7591	'SFRP2 overexpression' vs 'wild type' in 'U-2987'	-1.5	4.57453029641253e-34	
ENSG00000133067	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'BxPC-3'	1.5	1.49773753594061e-31	
ENSG00000133067	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'L3.6pl'	1.5	1.50565859469559e-31	
ENSG00000133067	homo sapiens	E-GEOD-54002	'breast cancer' vs 'normal'	-1.5	1.90630027012765e-7	
ENSG00000133067	homo sapiens	E-GEOD-50161	'medulloblastoma' vs 'normal'	-1.5	0.00000110221721962292	
ENSG00000133067	homo sapiens	E-MTAB-8198	'ICI 182,780; 1E-08 molar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO1'	-1.5	0.0000437101712681105	
ENSG00000133067	homo sapiens	E-GEOD-38959	'breast cancer; breast' vs 'normal; breast'	-1.5	0.000711928082707717	
ENSG00000133067	homo sapiens	E-MTAB-6204	'PTBP1/2 and MATR3 knock down by siRNA' vs 'scrambled siRNA' in 'nuclear RNA'	-1.5	0.00330540695426829	
ENSG00000133067	homo sapiens	E-MTAB-6204	'PTBP1/2 and MATR3 knock down by siRNA' vs 'scrambled siRNA' in 'cytoplasmic RNA'	-1.5	0.0201362278510296	
ENSG00000133067	homo sapiens	E-GEOD-48812	'sulforaphane; prostate carcinoma' at '24 hour' vs 'DMSO; prostate carcinoma' at '24 hour'	-1.4	0.00000130582962907126	
