Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000134595	homo sapiens	E-MTAB-5537	'estrogen receptor alpha shRNA' vs 'scrambled shRNA'	-9.2	2.16272011775513e-16	
ENSG00000134595	homo sapiens	E-MTAB-7061	'HDAC1 homozygous knockout' vs 'wild type'	4.7	0.00000860117036125583	
ENSG00000134595	homo sapiens	E-GEOD-58252	'Snail overexpression' vs 'control'	-3.8	1.93900190900764e-7	
ENSG00000134595	homo sapiens	E-GEOD-45042	'Human betacoronavirus 2c EMC/2012; 18 hour' vs 'mock; 24 hour'	-3.4	0.00000392973682246382	
ENSG00000134595	homo sapiens	E-GEOD-52194	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'	3.4	0.0328236652337776	
ENSG00000134595	homo sapiens	E-MTAB-7591	'SFRP2 overexpression' vs 'wild type' in 'U-2987'	-3.2	0.00000447006579246776	
ENSG00000134595	homo sapiens	E-MTAB-7591	'SOX2 overexpression' vs 'wild type' in 'U-2982'	3.2	0.000422125302988659	
ENSG00000134595	homo sapiens	E-GEOD-45042	'Human betacoronavirus 2c EMC/2012' vs 'mock' at '24 hour'	-3	5.74399576648053e-7	
ENSG00000134595	homo sapiens	E-GEOD-51403	'17beta-estradiol; 10 nanomolar' vs 'vehicle'	2.7	1.36087480213367e-69	
ENSG00000134595	homo sapiens	E-GEOD-21668	'early mesodermal progenitors' vs 'undifferentiated cells'	-2.7	0.0000103547146516231	
ENSG00000134595	homo sapiens	E-GEOD-35493	'primitive neuroectodermal tumor' vs 'normal'	2.6	0.00756874302128464	
ENSG00000134595	homo sapiens	E-GEOD-66354	'supratentorial ependymoma' vs 'normal'	2.2	0.000332687372007899	
ENSG00000134595	homo sapiens	E-GEOD-11791	'17beta-estradiol; 100 nanomolar; wild type' vs 'ethanol; wild type'	2	0.00438067157231344	
ENSG00000134595	homo sapiens	E-GEOD-18912	'resistant to BMS-554417' vs 'sensitive to BMS-554417'	-1.8	2.59170629301941e-8	
ENSG00000134595	homo sapiens	E-GEOD-29137	'Numb6 overexpression' vs 'control' in 'MCF7'	-1.8	0.00003745877420377	
ENSG00000134595	homo sapiens	E-GEOD-35493	'glioblastoma' vs 'normal'	1.7	0.0219094893998639	
ENSG00000134595	homo sapiens	E-MTAB-7613	'human cytomegalovirus (Towne strain)' vs 'none'	-1.6	3.04087993276937e-7	
ENSG00000134595	homo sapiens	E-GEOD-7835	'deferoxamine; 100 nanomolar echinomycin' vs 'deferoxamine; none'	-1.6	0.00000919529859636884	
ENSG00000134595	homo sapiens	E-GEOD-29137	'Numb5 overexpression' vs 'control' in 'MCF7'	-1.6	0.000191464532460601	
ENSG00000134595	homo sapiens	E-GEOD-11352	'10 nanomolar; estradiol' vs 'vehicle' at '48 hour'	1.5	0.000027252494877328	
ENSG00000134595	homo sapiens	E-GEOD-11285	'enzastaurin' vs 'DMSO' at '18 hour'	-1.4	5.07233333183705e-7	
ENSG00000134595	homo sapiens	E-GEOD-50161	'Astrocytoma, Pilocytic' vs 'normal'	1.4	0.000557778437941916	
ENSG00000134595	homo sapiens	E-GEOD-66354	'pilocytic astrocytoma' vs 'normal'	1.4	0.000563587931006071	
ENSG00000134595	homo sapiens	E-GEOD-21354	'astrocytic glioma' vs 'normal'	1.4	0.00237755356436224	
ENSG00000134595	homo sapiens	E-GEOD-35428	'ethanol; 17beta-estradiol' vs 'ethanol; control'	1.3	1.76922356371221e-12	
ENSG00000134595	homo sapiens	E-GEOD-11324	'12 hour 100 nanomolar estrogen' vs 'none'	1.3	1.14420775023681e-7	
ENSG00000134595	homo sapiens	E-MTAB-4363	'expression of estrogen receptor beta fused to C terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag'	1.3	0.00188063731857545	
ENSG00000134595	homo sapiens	E-GEOD-8597	'DMSO control; 17beta-estradiol' vs 'DMSO control; control (ethanol vehicle)'	1.2	0.000001384623066797	
ENSG00000134595	homo sapiens	E-GEOD-11352	'10 nanomolar; estradiol' vs 'vehicle' at '24 hour'	1.2	0.0000526377723858212	
ENSG00000134595	homo sapiens	E-MTAB-7025	'THZ1 (35 nanomolar)' vs 'none'	1.2	0.00632346699806294	
ENSG00000134595	homo sapiens	E-MTAB-3073	'oligodendroglioma' vs 'normal'	1.1	2.73231190359404e-8	
ENSG00000134595	homo sapiens	E-GEOD-11352	'10 nanomolar; estradiol' vs 'vehicle' at '12 hour'	1.1	0.0000567111920273478	
ENSG00000134595	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '36 hour'	1.1	0.000634257574302893	
ENSG00000134595	homo sapiens	E-GEOD-31782	'JMJD6 over-expressed; MCF-7' vs 'control; MCF-7'	-1.1	0.0154946390364139	
ENSG00000134595	homo sapiens	E-MTAB-3073	'astrocytoma' vs 'normal'	1	4.68047420036415e-10	
ENSG00000134595	homo sapiens	E-GEOD-24592	'siERK1; estradiol' at '4 hour' vs 'siERK1; ethanol' at '4 hour'	1	0.0000928223798972878	
