Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-63452,'24 hour' vs '0 hour' in 'MCF-10A',1.5,0.000228587689467324,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-45757,'Panc-5.04; CI-1040; 2 millimolar' vs 'Panc-5.04; vehicle; ',1.4,0.000266943566908432,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-52707,'SKR6LR cells resistant to lapanitib' vs 'SKR6 cells with elevated HER2 expression',1.4,0.000692573536235266,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-58252,'Snail overexpression' vs 'control',-1.4,0.00102901082090501,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA',1.4,0.00314905051801018,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-51415,'tongue squamous cell carcinoma' vs 'normal' in 'vehicle',-1.4,0.00749342334183671,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-50693,'estradiol' at '24 hour' vs '0 hour',1.3,1.62512314332778e-7,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-50693,'estradiol' at '3 hour' vs '0 hour',1.3,1.66304351536411e-7,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-45757,'L3.3; CI-1040; 2 millimolar' vs 'L3.3; vehicle; ',1.3,0.0000239366110086709,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA',1.3,0.00902751632671401,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-68086,'glioblastoma' vs 'normal',-1.3,0.0112844648335861,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-7284,'TIGAR knockdown' vs 'wild type',1.2,8.92061274358107e-7,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-45757,'BxPC-3; CI-1040; 2 millimolar' vs 'BxPC-3; vehicle; ',1.2,0.0000440337076064713,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-CURD-45,'neoplasm' vs 'normal tissue adjacent to neoplasm',1.2,0.0122151189383192,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-11476,'iROBO3 knockdown by siRNA' vs 'scrambled siRNA',1.2,0.015602755637898,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-567,'tumor tissue' vs 'adjacent non-tumor tissue',-1.1,1.33921777409599e-10,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MEXP-1857,'ASCL1-3 siRNA knockdown' vs 'control',1.1,4.1177060661871e-7,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-50694,'estradiol' at '24 hour' vs 'vehicle' at '24 hour',1.1,5.44480776211011e-7,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-50693,'estradiol' at '3 hour' vs 'vehicle' at '3 hour',1.1,0.00000109715007033921,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-4363,'expression of estrogen receptor beta fused to N terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag',-1.1,0.0000156918170230337,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-24592,'siERK1; estradiol' at '4 hour' vs 'siERK1; ethanol' at '4 hour',1.1,0.000410880408671022,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-62673,'deprived of Methionine' vs 'control media' in 'MCF7' at '24 hour',1.1,0.00070430574642282,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-50694,'estradiol' at '24 hour' vs '0 hour',1,0.00000288750726263569,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-45757,'L3.6sl; CI-1040; 2 millimolar' vs 'L3.6sl; vehicle; ',1,0.00000689771364952041,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-24592,'siERK2; estradiol' at '4 hour' vs 'control; estradiol' at '4 hour',1,0.000515858407573335,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-26966,'pituitary cancer' vs 'normal',-1,0.00214843182877255,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-6235,'DDX3 siRNA 6' vs 'scrambled siRNA',1,0.00901455527021219,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-9207,'CFIm25 siRNA' vs 'scrambled siRNA' in 'wild type genotype',-1,0.0110175646328967,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-9207,'CFIm25 siRNA' vs 'scrambled siRNA' in 'KRAS-G13D expression',-1,0.012008126785059,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-MTAB-6756,'siRNA double knockdown of HNF4A and GATA6' vs 'scrambled siRNA',-1,0.0274463065336479,
ENSG00000162552,WNT4,WNT4,homo sapiens,E-GEOD-61966,'501Mel; shBRG1 knockdown' vs '501Mel; control',1,0.0376707922123154,
