Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-8961,'human metapneumovirus' at '48 hour' vs 'none' at '48 hour',1.7,0.00000836044676376205,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-5933,'oral squamous cell carcinoma; neoplasm' vs 'normal; 5 mm beyond neoplasm as visible by narrow band imaging' in 'mouth floor',-1.7,0.000236530032483813,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-28542,'5 micromolar CG-1521' vs 'vehicle' in 'SUM190PT',-1.7,0.000663533354733791,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-95132,'primary tumor' vs 'adjacent non-tumor colon' in 'colorectal cancer',-1.7,0.00164172169608804,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7025,'JQ1 (1 micromolar) and THZ1 (35 nanomolar)' vs 'none',1.6,0.0000096096679673883,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-57116,'3 h DRB 8 min 4sU' vs 'untreated',-1.6,0.0000527964089723925,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-63452,'12 hour' vs '0 hour' in 'MCF-10A-H1047R',1.6,0.00014033225964544,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-5231,'squamous cell carcinoma' vs 'normal tissue adjacent to squamous cell carcinoma',-1.6,0.0226876206153848,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7591,'SOX2 overexpression' vs 'wild type' in 'U-2982',1.5,2.33815278697396e-45,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA',1.5,2.61270016476348e-44,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-44077,'non-small cell lung carcinoma' vs 'normal',-1.5,4.97311796190159e-33,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-10304,'lapatinib; 500 nanomolar; 7 day' vs 'dimethyl sulfoxide; 1 day',1.5,4.63554287583957e-20,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-43458,'smoker; lung adenocarcinoma' vs 'never smoked; normal',-1.5,3.2312243483046e-19,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-18842,'non-small cell lung cancer' vs 'normal',-1.5,2.25787298675807e-17,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-5175,'doxycycline-mediated expression of dominant-negative FOS' vs 'wild type',1.5,4.14017792448217e-17,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7518,'cisplatin; 100 micromolar' vs 'none' in 'scrambled siRNA',-1.5,0.00000311420162349881,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-68086,'hepatobiliary carcinoma' vs 'normal',-1.5,0.0308095054035533,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7591,'SFRP2 overexpression' vs 'wild type' in 'U-2987',1.4,9.20108725817648e-81,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-66173,'COX-1 knockdown' vs 'wild type',1.4,6.6583461061371e-53,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-43458,'never smoked; lung adenocarcinoma' vs 'never smoked; normal',-1.4,1.88754130895523e-17,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-81089,'tumor tissue' vs 'non-malignant tissue',-1.4,5.24447170711408e-13,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P04' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',-1.4,1.150007463699e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-52989,'16 hour' vs '0 hour',-1.4,5.137261341705e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-52989,'48 hour' vs '0 hour',-1.4,6.61364097810735e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-52989,'8 hour' vs '0 hour',-1.4,6.71722756409436e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-52989,'4 hour' vs '0 hour',-1.4,0.00000123878042719875,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-5678,'squamous cell carcinoma' vs 'normal',-1.4,0.00000311213681078206,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P01' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',-1.4,0.000011554313846087,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-16082,'resistant to methotrexate' vs 'sensitive to methotrexate',-1.4,0.0000121836347684195,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7039,'neoplasm' vs 'normal tissue adjacent to tumour',-1.4,0.000626166900241695,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-28542,'10 nanomolar 17beta-estradiol and 5 micromolar CG-1521' vs 'vehicle' in 'SUM190PT',-1.4,0.000738324505885037,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '24 hour' vs 'DMSO; prostate carcinoma' at '24 hour',-1.3,3.32143207184834e-25,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-19804,'primary tumor' vs 'adjacent normal tissue',-1.3,6.73568976677501e-19,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7328,'CB-5083; 5 micromolar' vs 'dimethyl sulfoxide' in 'resistant to CB-5083',-1.3,3.82098374810398e-10,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-47739,'oxidative stress induced senescence' vs 'control',-1.3,4.568604619926e-8,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-5243,'ZEB1 knockout' vs 'wild type',1.3,5.60328952725185e-8,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-44077,'lung carcinoma' vs 'normal',-1.3,1.39523039079604e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7518,'cisplatin; 100 micromolar' vs 'none' in 'TMEM45A knockdown by siRNA',-1.3,0.00000222862588586053,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-52989,'24 hour' vs '0 hour',-1.3,0.00000560098491372192,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-37136,'transduced with HOXA1' vs 'control',-1.3,0.000182111064087323,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-CURD-45,'neoplasm' vs 'normal tissue adjacent to neoplasm',-1.3,0.000310002503923019,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P10' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',-1.3,0.000479681029952962,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-5762,'uterine leiomyosarcoma' vs 'normal',-1.3,0.0131530465694005,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-4363,'expression of estrogen receptor beta fused to C terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag',1.2,2.93034634316919e-67,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA',1.2,2.23768980951959e-28,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-32526,'S2N; tumorigenic; monolayer' vs 'S2; non-tumorigenic; monolayer',-1.2,5.25175557292115e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-37373,'suberoylanilide hydroxamic acid 10 millimolar' vs 'none',1.2,5.82016020115455e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-52989,'12 hour' vs '0 hour',-1.2,7.69720072401603e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-50694,'estradiol' at '3 hour' vs '0 hour',-1.2,8.71557086383983e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-56788,'DPPA5 knock-down' vs 'mock',-1.2,0.0000783040039180362,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-63452,'12 hour' vs '0 hour' in 'MCF-10A',1.2,0.00180390531626973,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7591,'SOX2 overexpression' vs 'wild type' in 'U-343 MG',1.1,6.84764180997342e-35,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-6756,'siRNA knockdown of HNF4A' vs 'scrambled siRNA',1.1,4.72439720558706e-18,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-15641,'transitional cell carcinoma of kidney' vs 'normal',-1.1,8.3061821393046e-7,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-33455,'PC3; converted to docetaxel resistant cells' vs 'PC3; none',1.1,0.00000139996684822509,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-38678,'CLF1' vs 'CLS1; co-culture with CAF to generate sphere',-1.1,0.00000289052729636972,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-7307,"'CXCL12, 75 nanomolar; 6 hour' vs 'none; 6 hour' in 'MDAMB231; adenocarcinoma; mammary gland'",1.1,0.0000249867434263454,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-45042,'Human betacoronavirus 2c EMC/2012' vs 'mock' at '24 hour',-1.1,0.0000425345881562814,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in '769P',1.1,0.000541272473846109,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7025,'THZ1 (35 nanomolar)' vs 'none',1.1,0.000830992344807558,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-63252,'wild type; BREFELDIN A' vs 'wild type; control',-1.1,0.00150743334864925,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-28877,'MPS-1 shRNA' vs 'control shRNA',-1.1,0.00171860693794562,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-19249,'lung cancer' vs 'normal' in 'lung; Fresh-frozen tissue',-1.1,0.00213304548354462,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-4771,'astrocyte overexpressing 7 genes' vs 'glioma stem cell line',1.1,0.00316500416093874,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-3652,'transfection with SHPRH' vs 'control',-1.1,0.00491389697321426,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-55048,'tumor' vs 'paratumoral tissue',-1.1,0.00562922344129069,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-6907,'20 micromolar mercury (II) chloride' vs 'none',1.1,0.010238212614196,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-5231,'adenocarcinoma' vs 'normal tissue adjacent to adenocarcinoma',-1.1,0.0282504889940971,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-6647,'hypoxia' vs 'normoxia' in 'CAL120; Plasmax media',1,1.67457034668363e-19,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-32526,'S2N; tumorigenic; spheres' vs 'S2; non-tumorigenic; spheres',-1,0.00000290647521308218,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-41678,'Cal51; cocultured with fibroblast HFF1' vs 'Cal51; normal',-1,0.00000424918664009365,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-21750,'malignant mesothelioma; wild type' vs 'normal; wild type',-1,0.000012247824082113,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-24592,'siERK1; estradiol' at '4 hour' vs 'siERK1; ethanol' at '4 hour',-1,0.0000192804375694546,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-GEOD-45757,'Hs766T; CI-1040; 2 millimolar' vs 'Hs766T; vehicle; ',-1,0.0000555719976510965,
ENSG00000174804,FZD4,FZD4,homo sapiens,E-MTAB-7737,'metformin; 4 millimolar' vs 'none' in 'MDA-MB-468',-1,0.000142096823509989,
