Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180596	homo sapiens	E-GEOD-8597	'cycloheximide; control (ethanol vehicle)' vs 'DMSO control; control (ethanol vehicle)'	2.3	8.51397556365561e-9	
ENSG00000180596	homo sapiens	E-GEOD-52707	'SKR6CA cells with constitutively active NF-kappaB relA/p65' vs 'SKR6 empty vector cells'	-2.3	1.83896678583533e-7	
ENSG00000180596	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar' at '3 day' vs 'none' at '0 day' in 'none'	2.3	4.75906729160114e-7	
ENSG00000180596	homo sapiens	E-GEOD-16089	'resistant to methotrexate' vs 'sensitive to methotrexate'	2.3	0.0000069529929372024	
ENSG00000180596	homo sapiens	E-GEOD-26262	'mutant-p53 knockout' vs 'control'	2.3	0.0000464928023540005	
ENSG00000180596	homo sapiens	E-GEOD-60052	'small cell lung carcinoma' vs 'normal'	2.3	0.0000588861137141236	
ENSG00000180596	homo sapiens	E-GEOD-45757	'Panc-10.05; CI-1040; 2 millimolar' vs 'Panc-10.05; vehicle; '	2.3	0.00242479529390591	
ENSG00000180596	homo sapiens	E-GEOD-21422	'ductal carcinoma in situ' vs 'normal'	2.3	0.0243405158688575	
ENSG00000180596	homo sapiens	E-GEOD-63452	'6 hour' vs '0 hour' in 'MCF-10A-H1047R'	-2.2	7.96788753958086e-52	
ENSG00000180596	homo sapiens	E-MTAB-5537	'estrogen receptor alpha shRNA' vs 'scrambled shRNA'	2.2	5.34315032766574e-32	
ENSG00000180596	homo sapiens	E-GEOD-29406	'media with 10 mM lactic acid (pH 6.7) in hypoxia (1% pO2)' vs 'control'	2.2	4.40451394944091e-7	
ENSG00000180596	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4 and interleukin-13; 2 day' vs 'none; none; 0 day'	2.2	0.0000013966275018478	
ENSG00000180596	homo sapiens	E-GEOD-12854	'PKA RII-beta over expression' vs 'wild type'	2.2	0.0000183868034385086	
ENSG00000180596	homo sapiens	E-MTAB-7847	'Sorafenib; 5 micromolar' vs 'vehicle' in 'HuH-7'	-2.1	3.88611427183388e-17	
ENSG00000180596	homo sapiens	E-GEOD-21750	'malignant mesothelioma; wild type' vs 'normal; wild type'	-2.1	2.86504208009848e-8	
ENSG00000180596	homo sapiens	E-GEOD-74000	'acetaminophen; 13 millimolar' vs 'none' in 'HepaRG; hepatitis C virus infection; liver'	2.1	6.33914689030404e-7	
ENSG00000180596	homo sapiens	E-GEOD-54002	'breast cancer' vs 'normal'	2.1	0.00000113623670001859	
ENSG00000180596	homo sapiens	E-MTAB-339	'p-fluorosuberoylanilide hydroxamic acid (FSAHA); 10 micromolar' vs 'none; 0 micromolar'	-2.1	0.00000673355524477735	
ENSG00000180596	homo sapiens	E-GEOD-49608	'7 hour' vs '0 hour' in 'MDA-LM2'	-2	0	
ENSG00000180596	homo sapiens	E-GEOD-37373	'suberoylanilide hydroxamic acid 10 millimolar' vs 'none'	-2	2.11213908488263e-8	
ENSG00000180596	homo sapiens	E-GEOD-29137	'Numb5 overexpression' vs 'control' in 'MDAMB231'	-2	0.00000284668029211592	
ENSG00000180596	homo sapiens	E-GEOD-22139	'DAOY M14; MYC overexpression' vs 'DAOY; wild type'	-2	0.000404682171831724	
ENSG00000180596	homo sapiens	E-GEOD-62673	'deprived of Methionine' vs 'control media' in 'MCF7' at '24 hour'	2	0.00219690485585093	
ENSG00000180596	homo sapiens	E-GEOD-11941	'100 microgram per milliliter trovafloxacin' vs 'none'	-2	0.00231682318830065	
ENSG00000180596	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled'	1.9	3.51867292477118e-7	
ENSG00000180596	homo sapiens	E-GEOD-29137	'Numb4 overexpression' vs 'control' in 'MCF7'	-1.9	4.35277102464529e-7	
ENSG00000180596	homo sapiens	E-GEOD-19639	'long term estrogen deprived' vs 'control' in 'MDA-361'	1.9	9.14325261123914e-7	
ENSG00000180596	homo sapiens	E-GEOD-49644	'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'HCC827'	-1.9	0.00000246176453390475	
ENSG00000180596	homo sapiens	E-GEOD-48812	'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour'	1.9	0.00000711804171562673	
ENSG00000180596	homo sapiens	E-GEOD-48403	'after androgen ablation therapy' vs 'before androgen ablation therapy'	-1.8	1.89081338594568e-12	
ENSG00000180596	homo sapiens	E-GEOD-41364	'5 micromolar; 5-Aza' vs 'vehicle'	1.8	0.0000171958496938328	
ENSG00000180596	homo sapiens	E-MTAB-5690	'DMSO-mediated cell differentiation during experiment' vs 'not cultured with DMSO' in 'interferon gamma'	1.8	0.0000312429724808337	
ENSG00000180596	homo sapiens	E-GEOD-45757	'L3.6sl; CI-1040; 2 millimolar' vs 'L3.6sl; vehicle; '	1.8	0.0000690110190501375	
ENSG00000180596	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC overexpression' vs 'DAOY; wild type'	-1.8	0.000157123712882452	
ENSG00000180596	homo sapiens	E-MTAB-3649	'Listeria monocytogenes EGD-e' vs 'none'	-1.7	2.14243649584499e-28	
ENSG00000180596	homo sapiens	E-GEOD-39091	'Daunorubicin; 100 nanomolar' vs 'DMSO; 0.065 percent' in 'GL2'	1.7	8.76784956106404e-9	
ENSG00000180596	homo sapiens	E-GEOD-30775	'LSD1 knockdown' vs 'control'	1.7	0.00000927240690386637	
ENSG00000180596	homo sapiens	E-GEOD-44097	'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'DLD1'	1.7	0.0000446336937235948	
ENSG00000180596	homo sapiens	E-MTAB-8444	'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'HIV-1' at '30 hour'	1.7	0.0000842658652284749	
ENSG00000180596	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 4 genes' vs 'glioblastoma cell line'	-1.7	0.000882890760295921	
ENSG00000180596	homo sapiens	E-GEOD-19249	'colon cancer' vs 'normal' in 'colon; Fresh-frozen tissue'	-1.7	0.00224001922107165	
ENSG00000180596	homo sapiens	E-GEOD-12606	'neoplasm' vs 'normal tissue adjacent to neoplasm' in 'clear cell renal cell carcinoma'	1.7	0.0118043630189453	
ENSG00000180596	homo sapiens	E-GEOD-40968	'MCF-7; ACSL4-induced' vs 'MCF-7; control induced'	1.7	0.0199075761911427	
ENSG00000180596	homo sapiens	E-MTAB-108	'transfection with GFP-FOXP3 cDNA' vs 'transfection with GFP cDNA'	1.6	2.58361348261894e-8	
