Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000104290	homo sapiens	E-MTAB-5537	'estrogen receptor alpha shRNA' vs 'scrambled shRNA'	-5.4	1.18426229642838e-26	
ENSG00000104290	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 4 genes' vs 'glioma stem cell line'	-5	0.000382372967386644	
ENSG00000104290	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 7 genes' vs 'glioma stem cell line'	-4.5	0.0024260410238157	
ENSG00000104290	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	-4	8.66364539339656e-22	
ENSG00000104290	homo sapiens	E-GEOD-38678	'CLF1' vs 'CLS1; co-culture with CAF to generate sphere'	-4	6.38420367387402e-9	
ENSG00000104290	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	-3.9	1.28948612798426e-16	
ENSG00000104290	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	-3.4	2.37447597747138e-12	
ENSG00000104290	homo sapiens	E-GEOD-12854	'PKA RI-alpha over expression' vs 'wild type'	3.3	0.0000105216352141853	
ENSG00000104290	homo sapiens	E-GEOD-68086	'non-small cell lung carcinoma' vs 'normal'	-3.1	4.48693513317169e-14	
ENSG00000104290	homo sapiens	E-GEOD-38678	'CLS1; 6 passages' vs 'CLS1; co-culture with CAF to generate sphere'	-3.1	2.41105906558086e-8	
ENSG00000104290	homo sapiens	E-GEOD-50683	'C1013G/CXCR4 variant' vs 'control'	3.1	4.87739433917154e-7	
ENSG00000104290	homo sapiens	E-MTAB-8701	'myxosarcoma' vs 'normal'	2.8	6.38715309218324e-7	
ENSG00000104290	homo sapiens	E-GEOD-44077	'lung carcinoma' vs 'normal'	2.6	8.23515074008712e-28	
ENSG00000104290	homo sapiens	E-GEOD-48433	'K-562; chronic myelogenous (blast crisis) leukemia; P10' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0'	2.4	0.0000452070758108669	
ENSG00000104290	homo sapiens	E-MTAB-9767	"after autologous stem cell transplantation" vs "before autologous stem cell transplantation"	-2.4	0.00293028984311474	
ENSG00000104290	homo sapiens	E-GEOD-63252	'DICERER5/EX5; tunicamycin' vs 'DICERER5/EX5; control'	2.4	0.0145097243019134	
ENSG00000104290	homo sapiens	E-MTAB-7591	'SFRP2 overexpression' vs 'wild type' in 'U-2987'	-2.3	5.05168460503492e-207	
ENSG00000104290	homo sapiens	E-GEOD-63816	'erythroleukemia; ZRSR2 shRNA' vs 'normal'	2.3	3.82890858134078e-7	
ENSG00000104290	homo sapiens	E-GEOD-19249	'lung cancer' vs 'normal' in 'lung; Fresh-frozen tissue'	2.3	0.00000366505661650606	
ENSG00000104290	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	-2.3	0.000027888718076515	
ENSG00000104290	homo sapiens	E-MTAB-7079	'miR-24-3p lentiviral knockdown' vs 'wild type genotype' in 'MES-MM 98'	2.2	5.02303584524094e-17	
ENSG00000104290	homo sapiens	E-GEOD-12854	'PKA RII-beta over expression' vs 'wild type'	2.2	0.0000427688432886669	
ENSG00000104290	homo sapiens	E-MTAB-7613	'human cytomegalovirus (Towne strain)' vs 'none'	-2.1	5.07252431550833e-44	
ENSG00000104290	homo sapiens	E-MTAB-7591	'SOX2 overexpression' vs 'wild type' in 'U-2982'	2.1	2.54984836583668e-21	
ENSG00000104290	homo sapiens	E-MEXP-1072	'poliovirus' vs 'mock'	-2.1	6.14403957317566e-7	
ENSG00000104290	homo sapiens	E-GEOD-19249	'lung cancer' vs 'normal' in 'lung; Formalin-fixed paraffin-embedded tissue'	2.1	0.000226914938056503	
ENSG00000104290	homo sapiens	E-MTAB-5917	'interleukin-4; 2 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar'	2.1	0.000739641789033752	
ENSG00000104290	homo sapiens	E-MTAB-5917	'interleukin-4 and interleukin-13; 2 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar'	2.1	0.000748272904021522	
ENSG00000104290	homo sapiens	E-CURD-45	'neoplasm' vs 'normal tissue adjacent to neoplasm'	2	0.0000027583677719996	
ENSG00000104290	homo sapiens	E-GEOD-63252	'wild type; tunicamycin' vs 'wild type; control'	2	0.0367552249048326	
ENSG00000104290	homo sapiens	E-GEOD-10289	'SDHB siRNA' vs 'control'	1.9	7.00624215131167e-7	
ENSG00000104290	homo sapiens	E-GEOD-26656	'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; '	1.9	0.0000126402856846577	
ENSG00000104290	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar' at '3 day' vs 'none' at '0 day' in 'none'	-1.9	0.0000142696602610094	
