Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000114251	homo sapiens	E-GEOD-49644	'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'NCI-H358'	2.3	0.00000175250452525154	
ENSG00000114251	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	-2.3	0.0000794831635992536	
ENSG00000114251	homo sapiens	E-GEOD-66354	'atypical teratoid/rhabdoid tumor' vs 'normal'	2.3	0.000121427350371721	
ENSG00000114251	homo sapiens	E-MTAB-5231	'squamous cell carcinoma' vs 'normal tissue adjacent to squamous cell carcinoma'	2.3	0.0246386789776405	
ENSG00000114251	homo sapiens	E-GEOD-11151	'papillary renal cell carcinoma' vs 'normal' in 'adult'	2.3	0.0372126695721807	
ENSG00000114251	homo sapiens	E-GEOD-68086	'glioblastoma' vs 'normal'	-2.2	0.0000122238130071431	
ENSG00000114251	homo sapiens	E-MTAB-6738	'dexamethasone; 1 micromolar' vs 'ethanol'	2.1	8.42022008270684e-51	
ENSG00000114251	homo sapiens	E-MTAB-4054	'Barrett’s esophagus; low-grade dysplasia' vs 'normal'	-2.1	1.30805835042196e-9	
ENSG00000114251	homo sapiens	E-GEOD-50161	'glioblastoma' vs 'normal'	2.1	8.17409325444428e-7	
ENSG00000114251	homo sapiens	E-GEOD-35493	'glioblastoma' vs 'normal'	2.1	0.00203878681574053	
ENSG00000114251	homo sapiens	E-GEOD-76987	'colon adenocarcinoma' vs 'normal'	2	7.91554992564715e-9	
ENSG00000114251	homo sapiens	E-MTAB-6241	'CRISPR/Cas9 mediated knockout of RBDB' vs 'wild type phenotype' in 'OCI-AML3'	2	3.19871868566332e-7	
ENSG00000114251	homo sapiens	E-MTAB-5678	'squamous cell carcinoma' vs 'normal'	2	3.65403017365924e-7	
ENSG00000114251	homo sapiens	E-MTAB-8135	'neoplasm' vs 'normal tissue adjacent to neoplasm'	2	0.00000322071771967722	
ENSG00000114251	homo sapiens	E-GEOD-26525	'geldanamycin, IC20' vs 'DMSO' at '48 hour'	2	0.00000588538392302182	
ENSG00000114251	homo sapiens	E-GEOD-33294	'liver tumor' vs 'adjacent non-tumor tissue'	2	0.0000422336124624212	
ENSG00000114251	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	-2	0.00252828016256692	
ENSG00000114251	homo sapiens	E-GEOD-52194	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal'	2	0.0174807017485085	
ENSG00000114251	homo sapiens	E-GEOD-37003	'anti-m6A' vs 'none'	2	0.0384244441143687	
ENSG00000114251	homo sapiens	E-GEOD-59612	'contrast-enhancing core; glioma' vs 'normal'	1.9	8.61178910171954e-14	
ENSG00000114251	homo sapiens	E-MTAB-10819	'circDOCK1 overexpression' vs 'empty vector' in 'MDAMB231; not applicable'	-1.9	1.75201672891547e-9	
ENSG00000114251	homo sapiens	E-MTAB-7791	'CRISPR/Cas9 mediated knockout of ARIDA1A' vs 'wild type genotype' in 'scrambled siRNA; DLD1'	1.9	2.10767790438889e-9	
ENSG00000114251	homo sapiens	E-GEOD-30531	'MLN4924; 650 millimolar' at '8 hour' vs 'DMSO; ' at '8 hour'	1.9	1.60146770638417e-7	
ENSG00000114251	homo sapiens	E-MTAB-6403	'neoplasm' vs 'normal tissue adjacent to tumour'	-1.9	0.0000473616273614627	
ENSG00000114251	homo sapiens	E-MEXP-3025	'PE e/10 adherent culture' vs 'sphere culture'	-1.9	0.00042101748709311	
ENSG00000114251	homo sapiens	E-CURD-45	'neoplasm' vs 'normal tissue adjacent to neoplasm'	1.9	0.00218318790698995	
ENSG00000114251	homo sapiens	E-GEOD-22866	'glioblastoma' vs 'control'	1.8	0.00000652393553464021	
ENSG00000114251	homo sapiens	E-GEOD-11941	'100 microgram per milliliter trovafloxacin' vs 'none'	1.8	0.00102601615126574	
ENSG00000114251	homo sapiens	E-GEOD-35493	'atypical teratoid / rhabdoid tumor' vs 'normal'	1.8	0.0135515440884997	
ENSG00000114251	homo sapiens	E-MTAB-6264	'NFE2L2 siRNA' vs 'scrambled siRNA'	-1.7	1.65679100119719e-96	
ENSG00000114251	homo sapiens	E-GEOD-38678	'CLF1' vs 'CLS1; co-culture with CAF to generate sphere'	1.7	1.96374972083083e-7	
ENSG00000114251	homo sapiens	E-GEOD-30037	'TFPI alpha overexpression' vs 'empty vector'	1.7	0.000134478868380418	
ENSG00000114251	homo sapiens	E-MTAB-4898	'dominant negative EGFR' vs 'EGFR amplification'	1.7	0.000283636607128598	
ENSG00000114251	homo sapiens	E-GEOD-8977	'invasive ductal carcinoma' vs 'normal'	1.7	0.00046173372751154	
ENSG00000114251	homo sapiens	E-GEOD-21422	'ductal carcinoma in situ' vs 'normal'	1.7	0.0018829459947741	
ENSG00000114251	homo sapiens	E-GEOD-4183	'colorectal cancer' vs 'none'	1.7	0.013895920174847	
ENSG00000114251	homo sapiens	E-GEOD-18842	'non-small cell lung cancer' vs 'normal'	1.6	7.0283298223336e-8	
ENSG00000114251	homo sapiens	E-GEOD-42407	'highly invasive' vs 'poorly invasive'	1.6	0.00000856140225771652	
ENSG00000114251	homo sapiens	E-MTAB-6241	'CRISPR/Cas9 mediated knockout of RBDA' vs 'wild type phenotype' in 'OCI-AML3'	1.6	0.0000244490590674203	
ENSG00000114251	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in '786-0'	1.5	2.69341221186877e-19	
ENSG00000114251	homo sapiens	E-MTAB-3073	'glioblastoma multiforme' vs 'normal'	1.5	2.04633957353998e-14	
ENSG00000114251	homo sapiens	E-MTAB-3073	'astrocytoma' vs 'normal'	1.5	1.29115520164449e-12	
ENSG00000114251	homo sapiens	E-GEOD-30531	'MLN4924; 650 millimolar' at '4 hour' vs 'DMSO; ' at '4 hour'	1.5	1.20225751591832e-7	
ENSG00000114251	homo sapiens	E-GEOD-7835	'deferoxamine; 100 nanomolar echinomycin' vs 'deferoxamine; none'	-1.5	6.01560907575595e-7	
ENSG00000114251	homo sapiens	E-MTAB-3672	'OTX015; 500 nanomolar' vs 'dimethyl sulfoxide'	-1.5	7.01350544748404e-7	
ENSG00000114251	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in '769P'	1.5	0.00000169152353041333	
ENSG00000114251	homo sapiens	E-GEOD-21750	'malignant mesothelioma; ERK2 knockdown' vs 'malignant mesothelioma; scrambled control'	-1.5	0.00000218942201931323	
ENSG00000114251	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 35 day' vs 'dimethyl sulfoxide; 1 day'	1.5	0.00000912956474738415	
ENSG00000114251	homo sapiens	E-GEOD-49608	'7 hour' vs '0 hour' in 'MDA-LM2'	-1.5	0.0080493789857842	
ENSG00000114251	homo sapiens	E-GEOD-22035	'estrogen receptor alpha mutation: positive; PIK3CA mutation: positive' vs 'estrogen receptor alpha mutation: positive; PIK3CA mutation: negative'	1.5	0.0332281056298451	
ENSG00000114251	homo sapiens	E-TABM-868	'lipopolysaccharide; 100 nanogram per milliliter' vs 'none' in 'wild type'	1.4	9.3746247326023e-7	
ENSG00000114251	homo sapiens	E-GEOD-81089	'tumor tissue' vs 'non-malignant tissue'	1.4	0.0000319351385845596	
ENSG00000114251	homo sapiens	E-GEOD-67338	'treated with 118 micromolar Teriflunomide' vs 'treated with 0.1 percent DMSO'	-1.4	0.000048347169159611	
ENSG00000114251	homo sapiens	E-GEOD-41678	'MDAMB231; cocultured with fibroblast HFFF2' vs 'MDAMB231; normal'	1.4	0.000379785121369686	
ENSG00000114251	homo sapiens	E-MEXP-567	'glioblastoma' vs 'normal'	1.4	0.000548056295372615	
ENSG00000114251	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'GL2'	1.4	0.0019100700043996	
ENSG00000114251	homo sapiens	E-MEXP-2645	'TGF-beta1; 0.01 microgram per milliliter' at '24 hour' vs 'none; ' at '24 hour'	1.4	0.00310371664823057	
ENSG00000114251	homo sapiens	E-MTAB-6008	'scrambled control siRNA' vs 'none' in 'B42 subclone 11'	-1.4	0.00326440755315624	
ENSG00000114251	homo sapiens	E-GEOD-21354	'astrocytic glioma' vs 'normal'	1.4	0.0104446602618552	
ENSG00000114251	homo sapiens	E-MEXP-567	'astrocytoma' vs 'normal'	1.4	0.0433928388578732	
ENSG00000114251	homo sapiens	E-MTAB-5102	'154; 1 micromolar' vs 'DMSO'	-1.3	9.34457362368546e-7	
ENSG00000114251	homo sapiens	E-GEOD-52989	'4 hour' vs '0 hour'	-1.3	0.00000461839221220497	
ENSG00000114251	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'p53'	1.3	0.00000519653946860617	
ENSG00000114251	homo sapiens	E-GEOD-59612	'non-enhancing margin; glioma' vs 'normal'	1.3	0.00000693983869243091	
ENSG00000114251	homo sapiens	E-GEOD-36509	'LBH589 (panobinostat)' vs 'DMSO' in 'HeLa'	-1.3	0.0000203777740729703	
ENSG00000114251	homo sapiens	E-GEOD-66493	'ruthenium-based compound' at '24 hour' vs 'none' at '0 hour'	-1.3	0.0000214756027175418	
ENSG00000114251	homo sapiens	E-GEOD-12854	'PKA RII-beta over expression' vs 'wild type'	1.3	0.000046192129704339	
ENSG00000114251	homo sapiens	E-MTAB-7886	'SPRY1 knockdown by siRNA' vs 'none'	1.3	0.0000811085183163012	
ENSG00000114251	homo sapiens	E-GEOD-44097	'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'DLD1'	1.3	0.00101719621368517	
ENSG00000114251	homo sapiens	E-GEOD-16515	'pancreatic cancer' vs 'normal'	1.3	0.00111538863881604	
ENSG00000114251	homo sapiens	E-GEOD-48433	'UACC-62; melanoma; P01' vs 'UACC-62; melanoma; P0'	-1.3	0.0019542296393755	
ENSG00000114251	homo sapiens	E-GEOD-11151	'chromophobe renal cell carcinoma' vs 'normal' in 'adult'	-1.3	0.00743393222479549	
ENSG00000114251	homo sapiens	E-GEOD-35493	'medulloblastoma, large-cell' vs 'normal'	-1.3	0.024562705524157	
ENSG00000114251	homo sapiens	E-MTAB-4054	'esophageal adenocarcinoma' vs 'normal'	-1.2	4.34742664759092e-8	
ENSG00000114251	homo sapiens	E-GEOD-55092	'neoplasm' vs 'normal tissue adjacent to neoplasm' in 'liver'	1.2	4.50838964851379e-7	
ENSG00000114251	homo sapiens	E-GEOD-33950	'overexpressing Sharp1' vs 'control'	1.2	6.0765295792226e-7	
ENSG00000114251	homo sapiens	E-GEOD-50760	'primary tumor' vs 'normal'	1.2	0.0000129175908480776	
ENSG00000114251	homo sapiens	E-GEOD-41678	'Cal51; cocultured with fibroblast Wi38' vs 'Cal51; normal'	1.2	0.0000496958194844568	
ENSG00000114251	homo sapiens	E-MTAB-5244	'Snai1 knockout' vs 'wild type'	1.2	0.000119235987084839	
ENSG00000114251	homo sapiens	E-MEXP-1482	'miR15a/miR16-1' vs 'empty vector'	-1.2	0.00133704462724108	
ENSG00000114251	homo sapiens	E-MTAB-779	'breast carcinoma' vs 'normal'	1.2	0.0016194984583464	
ENSG00000114251	homo sapiens	E-GEOD-54002	'breast cancer' vs 'normal'	-1.2	0.00754333067685562	
ENSG00000114251	homo sapiens	E-MTAB-7294	'Enzalutamide, 1 micromolar' vs 'vehicle' at '48 hour'	1.1	2.27408471634285e-9	
ENSG00000114251	homo sapiens	E-MTAB-7294	'SR2211, 1 micromolar' vs 'vehicle' at '48 hour'	1.1	6.45150026855777e-9	
ENSG00000114251	homo sapiens	E-MTAB-108	'transfection with GFP-FOXP3 cDNA' vs 'transfection with GFP cDNA'	-1.1	3.79452859533666e-7	
ENSG00000114251	homo sapiens	E-GEOD-61966	'501Mel; shBRG1 knockdown' vs '501Mel; control'	-1.1	0.00000140647694657488	
ENSG00000114251	homo sapiens	E-GEOD-61973	'PARK2 overexpression' vs 'control'	1.1	0.00000760768796571521	
ENSG00000114251	homo sapiens	E-GEOD-26656	'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; '	1.1	0.0000171756761515574	
ENSG00000114251	homo sapiens	E-GEOD-11285	'enzastaurin' vs 'DMSO' at '18 hour'	1.1	0.0000208202696234556	
ENSG00000114251	homo sapiens	E-GEOD-50694	'estradiol' at '3 hour' vs 'vehicle' at '3 hour'	-1.1	0.00003014505557705	
ENSG00000114251	homo sapiens	E-GEOD-51403	'17beta-estradiol; 10 nanomolar' vs 'vehicle'	-1.1	0.0000462542947013004	
ENSG00000114251	homo sapiens	E-GEOD-48433	'NCI-H226; squamous cell lung carcinoma; P10' vs 'NCI-H226; squamous cell lung carcinoma; P0'	-1.1	0.000166165101786533	
ENSG00000114251	homo sapiens	E-GEOD-45120	'epithelial-to-mesenchymal transition' vs 'normal'	1.1	0.000185022369812266	
