Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000111186	homo sapiens	E-MTAB-7847	'AD80; 0.05 micromolar' vs 'vehicle' in 'HuH-7'	1.7	0.00000167634880176289	
ENSG00000111186	homo sapiens	E-GEOD-68086	'non-small cell lung carcinoma' vs 'normal'	-1.7	0.0000485483844042151	
ENSG00000111186	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	-1.7	0.000159296156551845	
ENSG00000111186	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'MDAMB468; DMEM-F12 media'	1.6	7.53035112527956e-10	
ENSG00000111186	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'MDAMB468; Plasmax media'	1.6	1.06423834883699e-9	
ENSG00000111186	homo sapiens	E-GEOD-39733	'SDS3 knockdown' vs 'scrambled siRNA'	1.6	0.00000223475489429928	
ENSG00000111186	homo sapiens	E-MTAB-7061	'HDAC1 homozygous knockout' vs 'wild type'	-1.6	0.0295931225496142	
ENSG00000111186	homo sapiens	E-MTAB-6991	'shRNA knockdown of PROX1' vs 'wild type phenotype' in 'U-343_MGa'	-1.5	2.75605145675052e-11	
ENSG00000111186	homo sapiens	E-GEOD-37136	'transduced with HOXA1' vs 'control'	1.5	0.00021000414503612	
ENSG00000111186	homo sapiens	E-MTAB-6594	'miR-106a-3p mimic' vs 'miR control'	-1.5	0.00101289943126001	
ENSG00000111186	homo sapiens	E-GEOD-22139	'DAOY M14; MYC overexpression' vs 'DAOY; vector control'	1.5	0.00254724630275597	
ENSG00000111186	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A-H1047R'	1.5	0.0142137684477952	
ENSG00000111186	homo sapiens	E-GEOD-58365	'BCL6 RD2 mutant' vs 'wild type'	1.4	1.04758618776905e-11	
ENSG00000111186	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled'	1.4	0.00000110769654874255	
ENSG00000111186	homo sapiens	E-GEOD-48121	'GLV-1h153' at '24 hour' vs 'control'	-1.4	0.0000104210625711377	
ENSG00000111186	homo sapiens	E-MTAB-4054	'esophageal adenocarcinoma' vs 'normal'	-1.4	0.0000321341584595568	
ENSG00000111186	homo sapiens	E-GEOD-18105	'non metastasis; tumor' vs 'non metastasis; normal adjacent tissue'	-1.4	0.00275846475873345	
ENSG00000111186	homo sapiens	E-GEOD-56517	'shHOXA9; U251; ' vs 'control; U251; '	1.4	0.0123383491100936	
ENSG00000111186	homo sapiens	E-GEOD-35493	'atypical teratoid / rhabdoid tumor' vs 'normal'	1.4	0.0166168068285461	
ENSG00000111186	homo sapiens	E-GEOD-7578	'Mel-18 shRNA' vs 'wild type'	1.3	1.89742598921463e-7	
ENSG00000111186	homo sapiens	E-GEOD-7835	'deferoxamine; 1 micromolar polyamide 1' vs 'deferoxamine; none'	-1.3	0.00000124981984526228	
ENSG00000111186	homo sapiens	E-GEOD-23952	'TGF-beta treated 48 hr' vs 'untreated'	1.3	0.00000191262231921189	
ENSG00000111186	homo sapiens	E-GEOD-21293	'invasive' vs 'non-invasive'	1.3	0.00000315428014763852	
ENSG00000111186	homo sapiens	E-GEOD-44097	'siRNA beta-catenin' vs 'siRNA beta-galactosidase (control)' in 'SW480'	-1.3	0.0000730367255318014	
ENSG00000111186	homo sapiens	E-MTAB-7884	'DGAT2 homozygous knockout' vs 'wild type genotype' in 'fatty acids (800 micromolar) and fructose (5.5 millimolar)'	1.3	0.00055325827108306	
ENSG00000111186	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	-1.3	0.00792388456935828	
ENSG00000111186	homo sapiens	E-MTAB-7061	'MTF2 homozygous knockout' vs 'wild type'	-1.3	0.0239357002028191	
ENSG00000111186	homo sapiens	E-MTAB-7841	'pneumococcal infection' vs 'none' in 'Streptococcus pneumoniae strain TIGR4'	-1.2	8.7675409787776e-11	
ENSG00000111186	homo sapiens	E-GEOD-8597	'cycloheximide; 17beta-estradiol' vs 'DMSO control; 17beta-estradiol'	1.2	4.49572442025958e-9	
ENSG00000111186	homo sapiens	E-GEOD-47399	'ASCC3 knockdown' vs 'control'	1.2	4.83491209236545e-8	
