Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180573	homo sapiens	E-GEOD-55541	'CA-PDGFRA + sh-p53' vs 'mock'	1.9	0.0213958215176198	
ENSG00000180573	homo sapiens	E-GEOD-44408	'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation'	-1.9	0.0261180008557511	
ENSG00000180573	homo sapiens	E-GEOD-57116	'3 h DRB 0 min 4sU' vs 'untreated'	-1.9	0.0411628075675924	
ENSG00000180573	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA'	1.8	3.03320908798444e-143	
ENSG00000180573	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 35 day' vs 'dimethyl sulfoxide; 1 day'	1.8	1.16220546978851e-49	
ENSG00000180573	homo sapiens	E-GEOD-63452	'6 hour' vs '0 hour' in 'MCF-10A'	-1.8	2.78448601390839e-29	
ENSG00000180573	homo sapiens	E-GEOD-8597	'cycloheximide; 17beta-estradiol' vs 'DMSO control; 17beta-estradiol'	1.8	1.34439017362575e-11	
ENSG00000180573	homo sapiens	E-GEOD-38678	'CLF1' vs 'CLS1; co-culture with CAF to generate sphere'	1.8	7.36406516642397e-8	
ENSG00000180573	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC knockdown' vs 'DAOY; siRNA scambled'	1.8	8.09369535685519e-8	
ENSG00000180573	homo sapiens	E-MTAB-5102	'154; 1 micromolar' vs 'DMSO'	1.8	1.46192880729868e-7	
ENSG00000180573	homo sapiens	E-GEOD-45757	'Hs766T; CI-1040; 2 millimolar' vs 'Hs766T; vehicle; '	1.8	4.13591346446361e-7	
ENSG00000180573	homo sapiens	E-GEOD-48812	'DMSO; prostate carcinoma' at '6 hour' vs 'DMSO; normal' at '6 hour'	1.8	5.12908148579161e-7	
ENSG00000180573	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4 and interleukin-13; 2 day' vs 'none; none; 0 day'	1.8	0.00000239592698808353	
ENSG00000180573	homo sapiens	E-GEOD-29137	'Numb4 overexpression' vs 'control' in 'MCF7'	-1.8	0.0000024580883994444	
ENSG00000180573	homo sapiens	E-GEOD-45757	'L3.3; CI-1040; 2 millimolar' vs 'L3.3; vehicle; '	1.8	0.00000423865897459246	
ENSG00000180573	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '36 hour'	1.8	0.00000620101025939046	
ENSG00000180573	homo sapiens	E-GEOD-45758	'Panc-2.12; PD032590; 15 milligram per kilogram' vs 'Panc-2.12; vehicle; '	1.8	0.00132811776646174	
ENSG00000180573	homo sapiens	E-MEXP-1372	'cooked broccoli' at '0 minute' vs 'water'	-1.8	0.00798308190921814	
