Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-26656,'A375; Wnt-1 overexpressing; ' vs 'A375; wild type; ',1.5,0.00784157293066714,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-MTAB-5933,'oral squamous cell carcinoma; neoplasm' vs 'normal; 5 mm beyond neoplasm as visible by white light' in 'mouth floor',-1.5,0.0120385283582189,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-MTAB-5933,'oral squamous cell carcinoma; neoplasm' vs 'normal; 5 mm beyond neoplasm as visible by narrow band imaging' in 'mouth floor',-1.5,0.0262101788982432,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-68086,'colorectal carcinoma' vs 'normal',-1.5,0.0361759314249482,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-44077,'lung carcinoma' vs 'normal',-1.4,1.95281932511328e-13,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-26656,'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; ',1.4,0.0000212204280496334,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-MTAB-6241,'CRISPR/Cas9 mediated knockout of RBDA' vs 'wild type phenotype' in 'OCI-AML3',-1.4,0.000200684486720033,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-66354,'pilocytic astrocytoma' vs 'normal',-1.4,0.0076497974480254,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-50161,"'Astrocytoma, Pilocytic' vs 'normal'",-1.4,0.00977799017848535,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-21293,'invasive' vs 'non-invasive',1.3,0.000322998112648351,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-MTAB-7886,'SPRY1 knockdown by siRNA' vs 'none',1.3,0.0398781990911173,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-45120,'epithelial-to-mesenchymal transition' vs 'normal',1.2,0.000141338562770659,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-MTAB-5917,'lipopolysaccharide; 1 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar',-1.2,0.00120258729917876,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-7515,'mammosphere cell' vs 'breast tumor cell',-1.2,0.00510923363152305,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-8977,'invasive ductal carcinoma' vs 'normal',-1.2,0.0117987132643593,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-43458,'smoker; lung adenocarcinoma' vs 'never smoked; normal',-1.1,2.67066270490633e-11,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-43458,'never smoked; lung adenocarcinoma' vs 'never smoked; normal',-1.1,1.29624507065251e-7,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-22139,'DAOY M14; MYC overexpression' vs 'DAOY; wild type',-1.1,0.000390642620756439,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-26966,'pituitary cancer' vs 'normal',-1.1,0.00155839737283467,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-56465,'KBM-7; diploid' vs 'KBM-7; haploid',-1.1,0.00600486906693415,
ENSG00000155011,DKK2,DKK2,homo sapiens,E-GEOD-58252,'Snail overexpression' vs 'control',-1.1,0.0061059381969113,
