Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000069966	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'BxPC-3'	-1.2	2.0774624731664e-14	
ENSG00000069966	homo sapiens	E-GEOD-29598	'formalin-fixed,parafin-embedded xenograft; messageAmp Premier methodology' vs 'fresh-frozen xenograft; normal'	1.2	4.14269574753168e-12	
ENSG00000069966	homo sapiens	E-TABM-282	'clear cell renal carcinoma' vs 'normal'	-1.2	1.45840736887066e-7	
ENSG00000069966	homo sapiens	E-GEOD-62673	'deprived of Methionine' vs 'control media' in 'MCF7' at '24 hour'	-1.2	0.000034519001701781	
ENSG00000069966	homo sapiens	E-GEOD-6907	'5400 micromolar n-nitrosodimethylamine' vs 'none'	1.2	0.0000539457834161368	
ENSG00000069966	homo sapiens	E-GEOD-58252	'Snail overexpression' vs 'control'	-1.2	0.0000683315615182613	
ENSG00000069966	homo sapiens	E-GEOD-48121	'GLV-1h153' at '24 hour' vs 'control'	-1.2	0.000359212186255185	
ENSG00000069966	homo sapiens	E-MEXP-567	'astrocytoma' vs 'normal'	-1.2	0.0274361488456295	
ENSG00000069966	homo sapiens	E-MTAB-3073	'glioblastoma multiforme' vs 'normal'	-1.1	8.19671264111381e-23	
ENSG00000069966	homo sapiens	E-GEOD-68086	'non-small cell lung carcinoma' vs 'normal'	1.1	5.96917580899935e-17	
ENSG00000069966	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	1.1	2.40816668838648e-13	
ENSG00000069966	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	1.1	1.9860776667464e-12	
ENSG00000069966	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	1.1	1.12640534872074e-11	
ENSG00000069966	homo sapiens	E-GEOD-55859	'acquired TRAIL-resistance' vs 'control'	-1.1	3.76505281990822e-8	
ENSG00000069966	homo sapiens	E-GEOD-66270	'tumour staging pT1; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.1	1.72687641473412e-7	
ENSG00000069966	homo sapiens	E-GEOD-48433	'NCI-H460; large cell lung carcinoma; P10' vs 'NCI-H460; large cell lung carcinoma; P0'	-1.1	0.00000155600175145268	
ENSG00000069966	homo sapiens	E-GEOD-48433	'AsPC-1; pancreatic adenocarcinoma; P10' vs 'AsPC-1; pancreatic adenocarcinoma; P0'	-1.1	0.00000896602148062466	
ENSG00000069966	homo sapiens	E-GEOD-48433	'AsPC-1; pancreatic adenocarcinoma; P04' vs 'AsPC-1; pancreatic adenocarcinoma; P0'	-1.1	0.000012646695565639	
ENSG00000069966	homo sapiens	E-TABM-868	'GAM overexpression' vs 'wild type' in 'lipopolysaccharide; 100 nanogram per milliliter'	-1.1	0.0000271996780811002	
ENSG00000069966	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide; 1 day' vs 'none; none; 0 day'	-1.1	0.000245564388841327	
ENSG00000069966	homo sapiens	E-MTAB-5678	'squamous cell carcinoma' vs 'normal'	1.1	0.000493892815096794	
ENSG00000069966	homo sapiens	E-GEOD-59612	'non-enhancing margin; glioma' vs 'normal'	-1.1	0.00207300425594898	
ENSG00000069966	homo sapiens	E-MTAB-5627	'brefeldin A' vs 'ethanol' at '20 hour'	-1.1	0.00257650301087782	
ENSG00000069966	homo sapiens	E-GEOD-60052	'small cell lung carcinoma' vs 'normal'	1.1	0.00662968617886613	
ENSG00000069966	homo sapiens	E-MTAB-3073	'astrocytoma' vs 'normal'	-1	8.07057939885564e-20	
ENSG00000069966	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 1'	-1	2.94798328740539e-13	
