Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000108379	homo sapiens	E-GEOD-63816	'erythroleukemia; ZRSR2 shRNA' vs 'normal'	5.8	2.73039574536367e-18	
ENSG00000108379	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	-4.9	1.77482400492711e-21	
ENSG00000108379	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	-4.7	1.08017740232813e-18	
ENSG00000108379	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide and interferon gamma; 1 day' vs 'none; none; 0 day'	-3.9	6.16744151239051e-8	
ENSG00000108379	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; interferon gamma; 1 day' vs 'none; 3 day' in 'none; none; 0 day'	-3.9	6.21117501555218e-8	
ENSG00000108379	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	-3.6	1.99818918370419e-10	
ENSG00000108379	homo sapiens	E-GEOD-21668	'early mesodermal progenitors' vs 'undifferentiated cells'	3.3	1.63376513075812e-7	
ENSG00000108379	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide; 1 day' vs 'none; none; 0 day'	-3.3	5.20720479912346e-7	
ENSG00000108379	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4; 2 day' vs 'none; 3 day' in 'none; none; 0 day'	-3.2	1.85473969295676e-7	
ENSG00000108379	homo sapiens	E-GEOD-68086	'non-small cell lung carcinoma' vs 'normal'	-3.1	9.33362859895143e-11	
ENSG00000108379	homo sapiens	E-GEOD-61966	'501Mel; shBRG1 knockdown' vs '501Mel; control'	-3	5.32727302759459e-15	
ENSG00000108379	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4 and interleukin-13; 2 day' vs 'none; none; 0 day'	-3	5.23648143360151e-7	
ENSG00000108379	homo sapiens	E-MTAB-8444	'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'HIV-1' at '30 hour'	-2.9	7.28901766229669e-19	
ENSG00000108379	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar' at '3 day' vs 'none' at '0 day' in 'none'	-2.8	1.61701771157291e-7	
ENSG00000108379	homo sapiens	E-MTAB-8444	'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'HIV-1' at '18 hour'	-2.6	3.52747821457396e-22	
ENSG00000108379	homo sapiens	E-MTAB-8444	'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'HIV-1' at '42 hour'	-2.5	8.18250088985322e-20	
ENSG00000108379	homo sapiens	E-MTAB-8444	'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'HIV-1' at '8 hour'	-2.5	4.49558678738551e-15	
ENSG00000108379	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'PPARGC1A siRNA'	-2.5	4.55366557848258e-8	
ENSG00000108379	homo sapiens	E-MTAB-8444	'Crispr-mediated SOX4 knockout' vs 'wild type genotype' in 'none' at '0 hour'	-2.3	1.94592807178696e-17	
ENSG00000108379	homo sapiens	E-GEOD-68086	'glioblastoma' vs 'normal'	-2.3	0.00000271197274090526	
ENSG00000108379	homo sapiens	E-MTAB-5537	'estrogen receptor alpha shRNA' vs 'scrambled shRNA'	2.3	0.0000109191434113694	
ENSG00000108379	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	-2.3	0.000457603814195176	
ENSG00000108379	homo sapiens	E-GEOD-76987	'colon adenocarcinoma' vs 'normal'	2.2	4.92469335464202e-11	
ENSG00000108379	homo sapiens	E-GEOD-58252	'Snail overexpression' vs 'control'	2.2	0.0000134112937567403	
ENSG00000108379	homo sapiens	E-GEOD-30296	'stable expression of BRCA1' vs 'empty vector'	2.1	4.04779669557323e-8	
ENSG00000108379	homo sapiens	E-GEOD-50760	'colorectal cancer metastatic in the liver' vs 'normal'	2.1	4.38362523337373e-8	
ENSG00000108379	homo sapiens	E-GEOD-66354	'supratentorial ependymoma' vs 'normal'	-2.1	1.32137390683666e-7	
ENSG00000108379	homo sapiens	E-MTAB-5102	'154; 0.4 micromolar' vs 'DMSO'	-2.1	3.42105481286913e-7	
ENSG00000108379	homo sapiens	E-MTAB-5762	'uterine leiomyosarcoma' vs 'normal'	2.1	0.00320989264905649	
ENSG00000108379	homo sapiens	E-MTAB-5102	'154; 1 micromolar' vs 'DMSO'	-2	5.91856070700037e-8	
ENSG00000108379	homo sapiens	E-MTAB-7061	'KDM1A homozygous knockout' vs 'wild type'	-1.9	1.76089877012689e-13	
ENSG00000108379	homo sapiens	E-MTAB-4054	'Barrett’s esophagus; low-grade dysplasia' vs 'normal'	-1.9	0.0000656746212109167	
ENSG00000108379	homo sapiens	E-GEOD-22334	'cells p16-transfected' vs 'control'	1.9	0.00319595617629012	
ENSG00000108379	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 1 day' vs 'dimethyl sulfoxide; 1 day'	-1.8	1.18640669544511e-11	
ENSG00000108379	homo sapiens	E-GEOD-27473	'estrogen receptor alpha knockdown' vs 'control'	1.8	1.98784851710276e-7	
ENSG00000108379	homo sapiens	E-MTAB-7061	'HDAC1 homozygous knockout' vs 'wild type'	-1.7	1.86200846018137e-13	
ENSG00000108379	homo sapiens	E-GEOD-81089	'tumor tissue' vs 'non-malignant tissue'	1.7	3.52199354831608e-12	
ENSG00000108379	homo sapiens	E-MTAB-10317	'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA'	-1.7	0.0000880005319826687	
ENSG00000108379	homo sapiens	E-GEOD-22529	'chronic lymphosyte leukemia' vs 'normal' on 'Affymetrix HG-U133B array'	1.7	0.00102510730808756	
ENSG00000108379	homo sapiens	E-MTAB-7061	'EP300 homozygous knockout' vs 'wild type'	1.6	2.24899652154567e-21	
