Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P04' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',1.4,7.90629730299257e-8,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-18105,'non metastasis; tumor' vs 'non metastasis; normal adjacent tissue',-1.4,8.14029951877949e-8,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-54002,'breast cancer' vs 'normal',-1.4,0.00000322296788384282,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-29137,'Numb6 overexpression' vs 'control' in 'MDAMB231',-1.4,0.00000929286018252776,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'AsPC-1; pancreatic adenocarcinoma; P01' vs 'AsPC-1; pancreatic adenocarcinoma; P0',1.4,0.0000452530116486463,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-11313,'ERO1 knockout' vs 'wild type genotype' in 'paclitaxel; 15 milligram per kilogram',-1.4,0.000226890890452312,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-11313,'ERO1 knockout' vs 'wild type genotype' in 'ISRIB; 2.5 milligram per kilogram and paclitaxel; 15 milligram per kilogram',-1.4,0.000631748679676639,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-MB-231',-1.4,0.00942448726875503,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-6738,'dexamethasone; 1 micromolar' vs 'ethanol',1.3,7.03120278173801e-19,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-59612,'non-enhancing margin; glioma' vs 'normal',1.3,3.74484274863178e-9,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-4363,'expression of estrogen receptor beta fused to N terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag',-1.3,1.03081475710952e-8,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'AsPC-1; pancreatic adenocarcinoma; P04' vs 'AsPC-1; pancreatic adenocarcinoma; P0',1.3,0.00000411425316985859,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-23930,'mkk1CR' vs 'lacZ',1.3,0.00134334977985155,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-11151,'chromophobe renal cell carcinoma' vs 'normal' in 'adult',-1.3,0.0070387174636849,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-11313,'ERO1 knockout' vs 'wild type genotype' in 'ISRIB (trans-isomer); 2.5 milligram per kilogram',-1.3,0.00816679536529597,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour',1.3,0.0333711480449564,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-44077,'lung carcinoma' vs 'normal',-1.2,4.89258781213276e-14,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-66270,'tumour staging pT3; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm',1.2,7.27633948157637e-7,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-TABM-868,'GAM overexpression' vs 'wild type' in 'lipopolysaccharide; 100 nanogram per milliliter',-1.2,0.00000619589174064434,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-3619,'UV' vs 'none' in '(no brct expression) GFP control',-1.2,0.0000173203548349337,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P10' vs 'HOP-92; large cell undifferentiated lung; P0',1.2,0.0000251712602676488,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-6691,'chronic lymphocytic leukemia' vs 'normal' in 'B lymphocytes',1.2,0.00150689079775572,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-5231,'adenocarcinoma' vs 'normal tissue adjacent to adenocarcinoma',-1.2,0.00556212807187572,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-7745,'dexamethasone; 1 micromolar' vs 'vehicle',1.1,2.40259974791004e-17,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-56788,'GLI1 knock-down' vs 'mock',-1.1,1.31447515790728e-11,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-9712,'RRx-1; 20 micromolar' vs 'none',-1.1,4.42201686641294e-10,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MEXP-231,'lung adenocarcinoma' vs 'normal',-1.1,9.37783296825047e-9,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-66270,'tumour staging pT1; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm',1.1,1.69526247961996e-8,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-TABM-868,'lipopolysaccharide; 100 nanogram per milliliter' vs 'none' in 'wild type',1.1,0.00000209194485704065,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P10' vs 'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P0',1.1,0.000031188865289712,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'COLO 205; adenocarcinoma of colon; P10' vs 'COLO 205; adenocarcinoma of colon; P0',1.1,0.000044845249791065,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-52567,'shRNA mediated knockdown of MBD4 and retrovirus mediated expression of RON and MSP' vs 'none',-1.1,0.0000476141119948423,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-40595,'ovarian cancer' vs 'normal' in 'epithelial cell',-1.1,0.000210271975718831,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-28877,'MPS-1 shRNA' vs 'control shRNA',-1.1,0.000998822127232336,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-9250,'dexamethasone; 1 micromolar' vs 'DMSO' in 'SUP-B15',1.1,0.00277445563993017,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-7841,'pneumococcal infection' vs 'none' in 'Streptococcus pneumoniae strain TIGR4',-1,4.08864733591989e-10,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-53757,'tumor' vs 'normal' in 'stage 1',1,2.79983396544877e-8,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-MTAB-8198,"'ICI 182,780; 1E-08 molar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO1'",-1,0.00000242581415852462,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-48433,'HOP-62; adenocarcinoma of lung; P10' vs 'HOP-62; adenocarcinoma of lung; P0',-1,0.0000085739442968519,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-29137,'Numb4 overexpression' vs 'control' in 'MDAMB231',-1,0.00000869801352680181,
ENSG00000131196,NFATC1,NFATC1,homo sapiens,E-GEOD-53757,'tumor' vs 'normal' in 'stage 3',1,0.0000155905750588112,
