Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-57116,'3 h DRB 8 min 4sU' vs 'untreated',-3.1,6.43905464289851e-8,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-MTAB-5537,'estrogen receptor alpha shRNA' vs 'scrambled shRNA',-3,5.93256275199051e-10,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-57116,'3 h DRB 0 min 4sU' vs 'untreated',-2.6,0.00000488108800709204,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-37003,'anti-m6A' vs 'none',2.6,0.0462878548923575,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-MTAB-7745,'dexamethasone; 1 micromolar' vs 'vehicle',2.5,1.92760539999624e-21,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-MEXP-3628,'osteosarcoma' vs 'normal',-2.4,0.000275073177922183,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-46493,'doxorubicin; 0.6 microgram per milliliter' vs 'none',2.3,1.37984628144957e-9,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-63816,'erythroleukemia; ZRSR2 shRNA' vs 'normal',-2.2,4.45119888871131e-9,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-68086,'pancreatic adenocarcinoma' vs 'normal',-2.2,0.00000346206607682428,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-MTAB-6087,'hypoxia' vs 'normoxia' in 'SW982',-2.2,0.00399392678988073,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-61966,'501Mel; shBRG1 knockdown' vs '501Mel; control',-2.1,3.36548279652178e-52,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-52194,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',2.1,3.36639544870325e-7,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-68086,'colorectal carcinoma' vs 'normal',-2.1,0.00000111815324777247,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-7307,"'CXCL12, 75 nanomolar; 6 hour' vs 'none; 6 hour' in 'MDAMB231; adenocarcinoma; mammary gland'",1.9,3.52584622023485e-7,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-23952,'TGF-beta treated 48 hr' vs 'untreated',-1.9,0.00000218376841796918,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-MTAB-6204,'PTBP1/2 and MATR3 knock down by siRNA' vs 'scrambled siRNA' in 'cytoplasmic RNA',-1.9,0.00162345933730865,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-6400,'1.25 micromolar dose of sapphyrin PCI-2050' vs '5 percent dose of mannitol',-1.8,1.47138076859774e-8,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-63452,'24 hour' vs '0 hour' in 'MCF-10A',1.8,0.00000234748259058417,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-GEOD-6400,'5 microgram per milliliter dose of actinomycin D' vs '5 percent dose of mannitol',-1.8,0.000154035591896435,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-MTAB-4054,'Barrett’s esophagus; low-grade dysplasia' vs 'normal',1.7,1.04107404143677e-9,
ENSG00000165879,FRAT1,FRAT1,homo sapiens,E-MTAB-5285,'gefitinib; 24 hour' vs 'none; 2 hour',1.7,0.0000561232621983785,
