Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000020633	homo sapiens	E-MTAB-7745	'dexamethasone; 1 micromolar' vs 'vehicle'	-1.6	0.0000131621602084732	
ENSG00000020633	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 4'	1.6	0.000377308627281301	
ENSG00000020633	homo sapiens	E-GEOD-19249	'lung cancer' vs 'normal' in 'lung; Fresh-frozen tissue'	-1.6	0.000395482507481044	
ENSG00000020633	homo sapiens	E-GEOD-52194	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal'	-1.6	0.00723207978100786	
ENSG00000020633	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	-1.5	0.00000110062004557219	
ENSG00000020633	homo sapiens	E-GEOD-68086	'non-small cell lung carcinoma' vs 'normal'	-1.5	0.00000251192665340799	
ENSG00000020633	homo sapiens	E-GEOD-26656	'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; '	1.5	0.0000057673056641496	
ENSG00000020633	homo sapiens	E-GEOD-63252	'wild type; BREFELDIN A' vs 'wild type; control'	-1.5	0.000347551460108578	
ENSG00000020633	homo sapiens	E-GEOD-10696	'gefitinib resistant' vs 'gefitinib sensitive'	-1.4	3.72052139515689e-7	
ENSG00000020633	homo sapiens	E-GEOD-48433	'A549; adenocarcinoma of lung; P10' vs 'A549; adenocarcinoma of lung; P0'	-1.4	0.00000111996925971533	
ENSG00000020633	homo sapiens	E-GEOD-45417	'PMA' vs 'vehicle' in 'ZXDC1 knockdown'	1.4	0.0000381510799084416	
ENSG00000020633	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	-1.4	0.000206092209009833	
ENSG00000020633	homo sapiens	E-GEOD-35493	'glioblastoma' vs 'normal'	1.4	0.000225135924469857	
ENSG00000020633	homo sapiens	E-GEOD-35493	'atypical teratoid / rhabdoid tumor' vs 'normal'	1.4	0.00245765901180531	
ENSG00000020633	homo sapiens	E-GEOD-40595	'ovarian cancer' vs 'normal' in 'epithelial cell'	1.4	0.00463940053246879	
ENSG00000020633	homo sapiens	E-GEOD-63569	'myelodysplastic syndrome; SF3B1 mutated K700E' vs 'normal'	-1.4	0.0308945814012497	
ENSG00000020633	homo sapiens	E-GEOD-42407	'highly invasive' vs 'poorly invasive'	1.3	0.0000162659035920942	
ENSG00000020633	homo sapiens	E-MTAB-5021	'peripheral zone of prostate' vs 'transition zone of prostate' in 'benign'	-1.3	0.0000542402170079103	
ENSG00000020633	homo sapiens	E-GEOD-30516	'BT20; 6 hour' vs 'BT20; 0 hour'	-1.3	0.0228312566822647	
ENSG00000020633	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'MDAMB468; DMEM-F12 media'	1.2	5.29503191926148e-34	
ENSG00000020633	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'BT549; Plasmax media'	1.2	0.0000038781994701529	
ENSG00000020633	homo sapiens	E-MTAB-3645	'A2780cis' vs 'A2780' in Hypoxia; None'	1.2	0.00000567685236669464	
ENSG00000020633	homo sapiens	E-MTAB-3645	'A2780cis' vs 'A2780' in Normoxia; Cisplatin'	1.2	0.0000179315588695159	
ENSG00000020633	homo sapiens	E-GEOD-48433	'NCI-H226; squamous cell lung carcinoma; P10' vs 'NCI-H226; squamous cell lung carcinoma; P0'	1.2	0.0000996162690438381	
ENSG00000020633	homo sapiens	E-GEOD-56026	'STAT1 siRNA; interferon gamma; 250 micromolar' vs 'control; none; '	1.2	0.000135965629358083	
ENSG00000020633	homo sapiens	E-MTAB-5917	'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide and interferon gamma; 1 day' vs 'none; none; 0 day'	1.2	0.000141408692411726	
ENSG00000020633	homo sapiens	E-TABM-868	'lipopolysaccharide; 100 nanogram per milliliter' vs 'none' in 'wild type'	1.2	0.000229004089864543	
ENSG00000020633	homo sapiens	E-GEOD-22030	'overexpression of HO-1' vs 'control' in '30 nanogram per milliliter; tumor necrosis factor'	1.2	0.000464752758341183	
ENSG00000020633	homo sapiens	E-CURD-45	'neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.2	0.00114891440997432	
ENSG00000020633	homo sapiens	E-GEOD-35493	'medulloblastoma' vs 'normal'	1.2	0.0437742706177606	
ENSG00000020633	homo sapiens	E-MTAB-7681	'Candida albicans' vs 'none' at '24 hour'	1.1	0.0000121420761470674	
ENSG00000020633	homo sapiens	E-GEOD-17636	'overexpressing NF-C2' vs 'wild type'	1.1	0.0000271501900152404	
