Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-63452,'24 hour' vs '0 hour' in 'MCF-10A',5.9,2.16153028184766e-149,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-7613,'human cytomegalovirus (Towne strain)' vs 'none',5,1.85032072880855e-147,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-10317,'lapatinib; 500 nanomolar' vs 'none' in 'scrambled siRNA',-4.4,0.00126837811700106,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-49155,'squamous cell carcinoma' vs 'normal',3.7,0.00981764612620646,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '24 hour' vs 'sulforaphane; normal' at '24 hour',3.5,0.00537642031080625,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-56788,'POLR2D knock-down' vs 'mock',2.8,7.755777056087e-32,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-95132,'primary tumor' vs 'adjacent non-tumor colon' in 'colorectal cancer',-2.8,0.000292750522878008,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-7591,'SFRP2 overexpression' vs 'wild type' in 'U-2987',-2.7,1.14831644211314e-11,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour',2.7,0.0276239010691951,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-9206,'ELP3 shRNA' vs 'scrambled shRNA',2.6,2.70232878193477e-14,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-CURD-45,'neoplasm' vs 'normal tissue adjacent to neoplasm',2.5,0.00000407462584657143,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-6991,'shRNA knockdown of PROX1' vs 'wild type phenotype' in 'U-343_MGa',2.4,7.16257276416398e-86,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-56788,'CCNK knock-down' vs 'mock',2.4,7.06669455066883e-28,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-11313,'ERO1 knockout' vs 'wild type genotype' in 'paclitaxel; 15 milligram per kilogram',-2.4,4.97778096673657e-17,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-9273,'SB-202190; 10 micromole per liter' vs 'dimethyl sulfoxide; 12800 micromole per liter',-2.4,8.01869215902258e-12,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-7591,'SOX2 overexpression' vs 'wild type' in 'U-2982',-2.3,1.59814014993746e-10,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-MTAB-7518,'cisplatin; 100 micromolar' vs 'none' in 'scrambled siRNA',-2.3,3.82749844882651e-10,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-50760,'colorectal cancer metastatic in the liver' vs 'normal',-2.3,0.00000100058128165325,
ENSG00000143816,WNT9A,WNT9A,homo sapiens,E-GEOD-56788,'JAK2 knock-down' vs 'mock',2.2,8.84071078490429e-28,
