Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-7591,'SFRP2 overexpression' vs 'wild type' in 'U-2987',-1.6,3.79859391394155e-53,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-56788,'GLI1 knock-down' vs 'mock',-1.6,4.16224175906404e-13,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-8597,'cycloheximide; 17beta-estradiol' vs 'DMSO control; 17beta-estradiol',1.6,5.12524952610115e-11,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-13763,'CXCR4 shRNA II' vs 'none',-1.6,0.00000412010522932304,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-5917,'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4 and interleukin-13; 2 day' vs 'none; none; 0 day',-1.6,0.00000593802405468706,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-5917,'phorbol 13-acetate 12-myristate; 100 nanomolar; lipopolysaccharide; 1 day' vs 'none; none; 0 day',-1.6,0.0000531304428119171,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-48433,'SW-620; adenocarcinoma of colon; P04' vs 'SW-620; adenocarcinoma of colon; P0',1.6,0.0000983749882039985,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-26656,'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; ',1.6,0.000188700461153097,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-3678,'tumor' vs 'adjacent normal tissue',-1.6,0.000462704717341435,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-35493,'primitive neuroectodermal tumor' vs 'normal',1.6,0.00575536675177675,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-59612,'non-enhancing margin; glioma' vs 'normal',1.5,3.66693511457191e-9,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-19639,'long term estrogen deprived' vs 'control' in 'HCC-1428',-1.5,3.54947430437768e-7,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-66354,'atypical teratoid/rhabdoid tumor' vs 'normal',1.5,0.00000191738679629846,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-45120,'epithelial-to-mesenchymal transition' vs 'normal',1.5,0.00000746124205022262,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-5917,'phorbol 13-acetate 12-myristate; 100 nanomolar; interleukin-4; 2 day' vs 'none; 3 day' in 'none; none; 0 day',-1.5,0.0000184369724143509,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-59234,'SOX2 siRNA' vs 'negative control' in '2102Ep',-1.5,0.000118000170926318,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-GEOD-35493,'glioblastoma' vs 'normal',1.5,0.00280059277023943,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-1776,'EGR2-E356K' vs 'wild type genotype',1.5,0.0159017998135049,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-7847,'Sorafenib; 5 micromolar' vs 'vehicle' in 'HuH-7',1.4,1.8445612167046e-35,
ENSG00000152284,TCF7L1,TCF7L1,homo sapiens,E-MTAB-3073,'astrocytoma' vs 'normal',1.4,6.39551378329123e-19,
