Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-65485,'neoplasm' vs 'normal tissue adjacent to neoplasm',1.6,0.00398850054389384,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-63252,'wild type; BREFELDIN A' vs 'wild type; control',-1.6,0.0376772826475502,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-8480,'MEF2D-HNFNPUL1 knockdown by siRNA' vs 'luciferase siRNA',1.5,6.38545626254911e-10,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'A549; adenocarcinoma of lung; P01' vs 'A549; adenocarcinoma of lung; P0',-1.5,2.08987129553153e-7,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48121,'GLV-1h153' at '24 hour' vs 'control',-1.5,3.69785431036699e-7,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P10' vs 'HOP-92; large cell undifferentiated lung; P0',-1.5,3.82454804401724e-7,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P01' vs 'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P0',-1.5,0.00000105451812011991,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-5678,'squamous cell carcinoma' vs 'normal',1.5,0.00000297583782754396,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-9209,'5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; 0.4 millimolar' vs 'none',-1.5,0.0000247723195060243,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'K-562; chronic myelogenous (blast crisis) leukemia; P01' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0',-1.5,0.0000550668100223111,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'HL-60(TB); promyelocytic leukemia; P10' vs 'HL-60(TB); promyelocytic leukemia; P0',-1.5,0.000657974619034307,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-7518,'cisplatin; 100 micromolar' vs 'none' in 'scrambled siRNA',1.4,7.2460891707326e-25,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-7025,'JQ1 (1 micromolar)' vs 'none',-1.4,3.25754821568195e-24,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-41678,'Cal51; cocultured with fibroblast CCD1112Sk' vs 'Cal51; normal',1.4,8.25623794312911e-7,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'HOP-92; large cell undifferentiated lung; P04' vs 'HOP-92; large cell undifferentiated lung; P0',-1.4,0.00000253505062052935,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-8198,'EPZ004777; 6.4 micromolar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO4',-1.4,0.0317066847676413,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-MTAB-5021,'peripheral zone of prostate' vs 'transition zone of prostate' in 'benign',1.3,6.82306051127917e-19,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-55048,'tumor' vs 'paratumoral tissue',1.3,0.0071032140065469,
ENSG00000169750,RAC3,RAC3,homo sapiens,E-GEOD-48433,'HL-60(TB); promyelocytic leukemia; P04' vs 'HL-60(TB); promyelocytic leukemia; P0',-1.3,0.0113629367510044,
