Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-5175,'doxycycline-mediated expression of dominant-negative FOS' vs 'wild type',4.1,4.66516210312291e-88,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-7061,'BRD9 homozygous knockout' vs 'wild type',-3.9,0.00818014105243489,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-7061,'HDAC1 homozygous knockout' vs 'wild type',-3.8,0.00377376333147084,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-7061,'MTF2 homozygous knockout' vs 'wild type',-3.5,0.000579110507054318,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-7061,'KDM1A homozygous knockout' vs 'wild type',-3.4,0.0328583011163674,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-56788,'POLR2D knock-down' vs 'mock',3.3,2.1349211399617e-62,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-7061,'DNMT1 homozygous knockout' vs 'wild type',-3.1,0.0169020467488636,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-7061,'BRD3 homozygous knockout' vs 'wild type',-3.1,0.0283766381714134,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-5243,'ZEB1 knockout' vs 'wild type',-2.5,2.79305590951789e-24,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '24 hour' vs 'DMSO; normal' at '24 hour',2.5,1.05782094272884e-15,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-7847,'Sorafenib; 5 micromolar' vs 'vehicle' in 'HuH-7',-2.4,1.59497243343764e-126,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-9209,'5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; 0.4 millimolar' vs 'none',2.3,4.12940518766225e-52,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-7453,'PLX4720; 1 micromolar' vs 'none',2.3,0.0004005284141916,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-59612,'contrast-enhancing core; glioma' vs 'normal',2.1,7.07630202278956e-15,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-48812,'sulforaphane; prostate carcinoma' at '6 hour' vs 'sulforaphane; normal' at '6 hour',2,6.97648950564464e-11,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-48812,'DMSO; prostate carcinoma' at '6 hour' vs 'DMSO; normal' at '6 hour',2,7.15548579975028e-9,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-LM2',-1.9,1.71188401888616e-66,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-49608,'7 hour' vs '0 hour' in 'MDA-MB-231',-1.9,2.57922521320877e-50,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-55048,'tumor' vs 'paratumoral tissue',1.9,0.000104143664138634,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-60052,'small cell lung carcinoma' vs 'normal',1.9,0.000957375106749179,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-6008,'TRPS1 siRNA 1' vs 'none' in 'B42 subclone 11',-1.9,0.0221211444651521,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-GEOD-49608,'2 hour' vs '0 hour' in 'MDA-MB-231',-1.8,1.17614010451419e-134,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-3649,'Listeria monocytogenes EGD-e' vs 'none',-1.8,2.61121086116469e-30,
ENSG00000197903,H2BC12,H2BC12,homo sapiens,E-MTAB-8887,"'neoplasm; grade 2, focal grade 3' vs 'normal tissue adjacent to neoplasm' in 'hepatocellular carcinoma'",1.8,0.0123800898138715,
