Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000146374	homo sapiens	E-GEOD-40584	'Nkx2-1 overexpression' vs 'wild type'	-2.4	1.20933187487558e-8	
ENSG00000146374	homo sapiens	E-GEOD-47664	'shRNA for TIA1 and TIAR' vs 'control'	-2.4	0.00263377351760532	
ENSG00000146374	homo sapiens	E-MTAB-5933	'oral squamous cell carcinoma; neoplasm' vs 'normal; 5 mm beyond neoplasm as visible by white light' in 'mouth floor'	-2.4	0.00818784731718435	
ENSG00000146374	homo sapiens	E-GEOD-33006	'tumor' vs 'adjacent normal tissue'	2.4	0.0313134103514019	
ENSG00000146374	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	-2.3	0.00339557813151273	
ENSG00000146374	homo sapiens	E-GEOD-18105	'non metastasis; tumor' vs 'non metastasis; normal adjacent tissue'	-2.2	6.13791607815794e-11	
ENSG00000146374	homo sapiens	E-GEOD-55092	'neoplasm; malignant' vs 'normal tissue adjacent to neoplasm; non-malignant' in 'hepatocyte'	-2.2	8.63750845018197e-7	
ENSG00000146374	homo sapiens	E-GEOD-41827	'casiopeina II-gly' vs 'control'	-2.2	0.00000991841801901296	
ENSG00000146374	homo sapiens	E-MEXP-3025	'PE e/10 adherent culture' vs 'sphere culture'	-2.2	0.0000551900311349031	
ENSG00000146374	homo sapiens	E-GEOD-50161	'Astrocytoma, Pilocytic' vs 'normal'	-2.1	2.25116613366448e-9	
ENSG00000146374	homo sapiens	E-GEOD-66354	'pilocytic astrocytoma' vs 'normal'	-2.1	3.55752609443777e-9	
ENSG00000146374	homo sapiens	E-GEOD-66354	'supratentorial ependymoma' vs 'normal'	-2	9.60093350703327e-7	
ENSG00000146374	homo sapiens	E-MTAB-5627	'golgicide A' vs 'DMSO' at '20 hour'	-2	0.00000989634973907904	
ENSG00000146374	homo sapiens	E-GEOD-68086	'breast carcinoma' vs 'normal'	-2	0.00102669222059	
ENSG00000146374	homo sapiens	E-GEOD-40595	'ovarian cancer' vs 'normal' in 'epithelial cell'	-2	0.0158448356308936	
ENSG00000146374	homo sapiens	E-MTAB-5231	'squamous cell carcinoma' vs 'normal tissue adjacent to squamous cell carcinoma'	-2	0.0207267486370961	
ENSG00000146374	homo sapiens	E-GEOD-38332	'Nrf2 siRNA knockdown' vs 'scrambled siRNA'	-1.9	1.61412371179199e-7	
ENSG00000146374	homo sapiens	E-GEOD-35493	'glioblastoma' vs 'normal'	-1.9	0.000465069605039461	
ENSG00000146374	homo sapiens	E-MTAB-11620	'PAF1 knockout' vs 'ncgRNA' in 'poly I:C'	-1.9	0.00144836342679813	
ENSG00000146374	homo sapiens	E-MTAB-8572	'SLC2A5 knockout mediated by CRISPR/Cas9' vs 'wild type genotype'	1.8	2.40065193590969e-23	
ENSG00000146374	homo sapiens	E-GEOD-22866	'glioblastoma' vs 'control'	-1.8	4.8534701797895e-9	
ENSG00000146374	homo sapiens	E-GEOD-50161	'glioblastoma' vs 'normal'	-1.8	1.16139497137462e-7	
ENSG00000146374	homo sapiens	E-GEOD-52308	'tamoxifen induced expression of TwistER' vs 'control'	1.8	0.0000742050996571982	
ENSG00000146374	homo sapiens	E-GEOD-48786	'co-cultured MDA-MB231 breast cancer cells' vs 'control'	1.8	0.000433334172721061	
ENSG00000146374	homo sapiens	E-GEOD-21354	'oligodendroglioma' vs 'normal'	-1.8	0.00448276070495454	
ENSG00000146374	homo sapiens	E-GEOD-10780	'breast carcinoma' vs 'normal'	-1.7	2.29093669560084e-24	
ENSG00000146374	homo sapiens	E-TABM-868	'GAM overexpression' vs 'wild type' in 'lipopolysaccharide; 100 nanogram per milliliter'	1.7	4.1826739321119e-7	
ENSG00000146374	homo sapiens	E-GEOD-38332	'Nrf2 siRNA knockdown' vs 'vehicle'	-1.7	7.33730601737286e-7	
ENSG00000146374	homo sapiens	E-MEXP-2447	'200 nanogram per milliliter cortisol' vs 'none'	-1.7	0.0052440538192402	
ENSG00000146374	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	-1.7	0.00728885299074215	
ENSG00000146374	homo sapiens	E-MTAB-6957	'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm'	-1.6	6.42028784430744e-9	
ENSG00000146374	homo sapiens	E-GEOD-42407	'highly invasive' vs 'poorly invasive'	-1.6	0.000171656481545415	
ENSG00000146374	homo sapiens	E-GEOD-38678	'CLF1' vs 'CLS1; co-culture with CAF to generate sphere'	-1.5	2.45450748367821e-7	
ENSG00000146374	homo sapiens	E-GEOD-59234	'SOX2 siRNA' vs 'negative control' in '2102Ep'	1.5	0.000032645940259268	
ENSG00000146374	homo sapiens	E-GEOD-21354	'astrocytic glioma' vs 'normal'	-1.5	0.00599186726732967	
ENSG00000146374	homo sapiens	E-GEOD-47399	'ASCC3 knockdown' vs 'control'	-1.4	9.27260661132833e-26	
ENSG00000146374	homo sapiens	E-MTAB-7591	'SFRP2 overexpression' vs 'wild type' in 'U-2987'	1.4	8.54223715467284e-15	
ENSG00000146374	homo sapiens	E-GEOD-19804	'primary tumor' vs 'adjacent normal tissue'	-1.4	7.32797029554345e-10	
ENSG00000146374	homo sapiens	E-MTAB-8198	'EPZ004777; 6.4 micromolar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO14'	1.4	7.47974839656209e-7	
ENSG00000146374	homo sapiens	E-GEOD-46493	'Nutlin-3; 10 micromolar' vs 'DMSO; 0.1 percent'	-1.4	0.00000231284640373147	
ENSG00000146374	homo sapiens	E-GEOD-48433	'NCI-H460; large cell lung carcinoma; P10' vs 'NCI-H460; large cell lung carcinoma; P0'	-1.4	0.0000137338695102648	
ENSG00000146374	homo sapiens	E-GEOD-8977	'invasive ductal carcinoma' vs 'normal'	-1.4	0.00476830490106712	
ENSG00000146374	homo sapiens	E-GEOD-54002	'breast cancer' vs 'normal'	-1.3	0.00000342065501448804	
ENSG00000146374	homo sapiens	E-GEOD-17347	'3D cell culture' vs '2D cell culture' in 'A459'	-1.3	0.0000120399919130367	
ENSG00000146374	homo sapiens	E-MTAB-5627	'brefeldin A' vs 'ethanol' at '20 hour'	-1.3	0.000146505293093341	
ENSG00000146374	homo sapiens	E-GEOD-36509	'LBH589 (panobinostat)' vs 'DMSO' in 'HeLa'	-1.3	0.000158238035640641	
ENSG00000146374	homo sapiens	E-GEOD-26966	'pituitary cancer' vs 'normal'	-1.3	0.00324463716132381	
ENSG00000146374	homo sapiens	E-GEOD-68086	'non-small cell lung carcinoma' vs 'normal'	-1.3	0.0111289284135243	
ENSG00000146374	homo sapiens	E-MTAB-6823	'doxycycline; 250 nanogram per milliliter; amoeboid' vs 'none; mesenchymal' in 'doxycycline-mediated expression of EGFP-RhoA G14V'	1.3	0.0427118689787414	
ENSG00000146374	homo sapiens	E-GEOD-54962	'50 uM Enterobactin' vs 'control'	-1.2	3.35131389551348e-9	
ENSG00000146374	homo sapiens	E-GEOD-44077	'lung carcinoma' vs 'normal'	-1.2	4.29557087507281e-8	
ENSG00000146374	homo sapiens	E-GEOD-18842	'non-small cell lung cancer' vs 'normal'	-1.2	2.00085485601283e-7	
ENSG00000146374	homo sapiens	E-GEOD-61973	'PARK2 overexpression' vs 'control'	1.2	0.0000696742382097838	
ENSG00000146374	homo sapiens	E-GEOD-41326	'RNF43 siRNA' vs 'control'	-1.2	0.00017992612567425	
ENSG00000146374	homo sapiens	E-GEOD-50760	'colorectal cancer metastatic in the liver' vs 'normal'	-1.2	0.000257958369338131	
