Gene,Protein,Gene Name(s),Species,Experiment accession,Comparison,log_2 fold change,Adjusted p-value,t-statistic
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-2610,'FL4' vs 'T24',-1.6,0.00078338358367752,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '54 hour',1.5,0.0000111262763887361,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-57116,'3 h DRB 8 min 4sU' vs 'untreated',-1.5,0.000102616468323836,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-17636,'overexpressing NF-C2' vs 'wild type',-1.5,0.000109905740928069,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-63452,'12 hour' vs '0 hour' in 'MCF-10A-H1047R',-1.4,3.74330097907913e-8,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-29598,'infected with adenovirus expressing RAS; ; messageAmp Premier methodology' vs 'infected with adenovirus expressing RAS; ; normal',-1.4,1.61296974162534e-7,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-37373,'suberoylanilide hydroxamic acid 10 millimolar' vs 'none',1.4,2.27482672104083e-7,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-8135,'neoplasm' vs 'normal tissue adjacent to neoplasm',-1.4,6.41569136086167e-7,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '48 hour',1.4,0.0000396634257659387,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-44408,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',1.4,0.000117252575123771,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-8572,'SLC2A5 knockout mediated by CRISPR/Cas9' vs 'wild type genotype',-1.4,0.000921128056925125,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-36035,'lymphangiogenic and very metastatic' vs 'parental pool',-1.4,0.00111703279320238,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-19249,'colon cancer' vs 'normal' in 'colon; Fresh-frozen tissue',-1.4,0.00414863233429456,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-4771,'astrocyte overexpressing 4 genes' vs 'glioblastoma cell line',1.4,0.0193308904616889,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-35008,'acute myeloid leukemia' vs 'normal' in 'short-term hematopoietic stem cell',1.4,0.0465545271868441,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-8198,'EPZ004777; 6.4 micromolar' vs 'dimethyl sulfoxide; 1E-08 molar' in 'PEO1',1.3,7.48337665425697e-8,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '60 hour',1.3,0.00000294031030990336,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-42781,'delta-her2 overexpression' vs 'control',-1.3,0.0000323671959999436,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-33267,'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '72 hour',1.3,0.000114305388204474,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-6087,'hypoxia' vs 'normoxia' in 'SW684',-1.3,0.00739707415497632,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-4771,'astrocyte overexpressing 4 genes' vs 'glioma stem cell line',1.3,0.0244142154917253,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-8480,'MEF2D-HNFNPUL1 knockdown by siRNA' vs 'luciferase siRNA',-1.2,0,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-7025,'JQ1 (1 micromolar) and THZ1 (35 nanomolar)' vs 'none',1.2,7.34768334955857e-25,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-10469,'interferon alpha' vs 'mock' in 'HuH-7',1.2,3.19297628603208e-24,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-68086,'pancreatic adenocarcinoma' vs 'normal',-1.2,1.36099317861221e-7,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-5102,'154; 1 micromolar' vs 'DMSO',1.2,0.00000764736614188971,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-66493,'cisplatin' at '24 hour' vs 'none' at '0 hour',1.2,0.00000973306748948078,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-CURD-45,'neoplasm' vs 'normal tissue adjacent to neoplasm',-1.2,0.000164947624636706,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-TABM-868,'GAM overexpression' vs 'wild type' in 'lipopolysaccharide; 100 nanogram per milliliter',1.2,0.000284360280171375,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-22973,'phorbol 13-acetate 12-myristate; 1 micromolar' vs 'none' in 'BxPC-3',1.2,0.00203128180573521,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-58252,'Snail overexpression' vs 'control',1.2,0.0159993594956222,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-4771,'astrocyte overexpressing 7 genes' vs 'glioblastoma cell line',1.2,0.0259870323009874,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-7039,'neoplasm' vs 'normal tissue adjacent to tumour',-1.2,0.0279780964202119,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-4771,'astrocyte overexpressing 7 genes' vs 'glioma stem cell line',1.2,0.0338851742434655,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-7808,'doxycycline' vs 'none' in '786-0',1.1,1.27359297632649e-52,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-10308,'ETV6-RUNX1 shRNA 2' vs 'control shRNA' at '168 hour',1.1,5.65122943372111e-28,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-7025,'THZ1 (35 nanomolar)' vs 'none',1.1,8.76542566587233e-21,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-10469,'interferon beta' vs 'mock' in 'HuH-7.5',1.1,3.59950687919939e-17,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-10469,'interferon beta' vs 'mock' in 'HuH-7',1.1,8.28560290523798e-17,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-9273,'SB-202190; 10 micromole per liter' vs 'dimethyl sulfoxide; 12800 micromole per liter',-1.1,6.98493574880789e-12,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-6264,'NUAK1 siRNA' vs 'scrambled siRNA',1.1,9.97942296556089e-9,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-52687,'RON and MSP and shMBD4' vs 'control',1.1,1.32016439445324e-8,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-29598,'infected with adenovirus expressing GFP; ; messageAmp Premier methodology' vs 'infected with adenovirus expressing GFP; ; normal',-1.1,3.16299737268502e-7,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-63452,'24 hour' vs '0 hour' in 'MCF-10A-H1047R',-1.1,0.0000161643155808188,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-3672,'JQ1; 500 nanomolar' vs 'dimethyl sulfoxide',1.1,0.000016543406949222,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-36509,'LBH589 (panobinostat)' vs 'DMSO' in 'HeLa',1.1,0.0000284795920518778,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-28542,'10 nanomolar 17beta-estradiol and 7.5 micromolar CG-1521' vs 'vehicle' in 'SUM149PT',-1.1,0.000166534392827178,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-7886,'SPRY1 knockdown by siRNA' vs 'none',-1.1,0.000183924586502205,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-28542,'7.5 micromolar CG-1521' vs 'vehicle' in 'SUM149PT',-1.1,0.000190467675783824,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-22334,'cells p16-transfected' vs 'control',1.1,0.000212385698170583,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-22529,'chronic lymphosyte leukemia' vs 'normal' on 'Affymetrix HG-U133B array',1.1,0.000218288968031316,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-26656,'M24met; Wnt-1 overexpressing; ' vs 'M24met; wild type; ',1.1,0.00477346451073491,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-95132,'primary tumor' vs 'adjacent non-tumor colon' in 'colorectal cancer',-1.1,0.00672368803448372,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-55541,'CA-PDGFRA + sh-p53' vs 'mock',-1.1,0.00866207839877675,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-65485,'neoplasm' vs 'normal tissue adjacent to neoplasm',-1.1,0.0288752523535501,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-4363,'expression of estrogen receptor beta fused to C terminus tandem affinity purification tag' vs 'expression of estrogen receptor alpha fused to C terminus tandem affinity purification tag',-1.1,0.033867189070197,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-36035,'lymphangiogenic' vs 'parental pool',-1.1,0.036401606084465,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-10469,'interferon alpha' vs 'mock' in 'HuH-7.5',1,2.28460971223102e-19,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-GEOD-54002,'breast cancer' vs 'normal',-1,3.4100136447966e-17,
ENSG00000106829,TLE4,TLE4,homo sapiens,E-MTAB-6957,'non small cell lung carcinoma neoplasm' vs 'normal tissue adjacent to neoplasm',-1,7.75899275850434e-7,
